page_view_key,session_id,page_view_timestamp,page_url,page_title,page_type,product_id,previous_page_url,time_on_page_seconds,scroll_depth_percent,exit_page_flag,entry_page_flag
19295,SESS00098565,2024-10-23 14:22:27,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/cart,196,45,0,0
19296,SESS00098565,2024-10-23 14:22:11,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,143,85,0,0
19297,SESS00098565,2024-10-23 14:13:43,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,193,70,0,0
19298,SESS00098565,2024-10-23 14:18:48,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,4,74,1,0
19299,SESS00138692,2021-09-26 08:20:49,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,292,87,1,1
19300,SESS00095473,2023-09-06 08:57:08,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,116,57,0,1
19301,SESS00095473,2023-09-06 08:59:07,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,267,66,0,0
19302,SESS00095473,2023-09-06 08:59:58,https://bookhoarder.com/category,The Book Hoarder - Category,CATEGORY,,https://bookhoarder.com/cart,120,63,0,0
19303,SESS00095473,2023-09-06 08:59:56,https://bookhoarder.com/payment-failed,The Book Hoarder - Payment Failed,Payment Failed,,https://bookhoarder.com/category,159,,1,0
19304,SESS00005719,2023-04-26 14:06:29,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,133,34,1,1
19305,SESS00155300,2021-03-16 04:39:38,https://bookhoarder.com/home,The Book Hoarder - Home,  Home,,,390,92,0,1
19306,SESS00155300,2021-03-16 04:40:28,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,340,62,0,0
19307,SESS00155300,2021-03-16 04:41:24,https://bookhoarder.com/product/PROD00003478,THE BOOK HOARDER - PRODUCT,Product,PROD00003478,https://bookhoarder.com/home,444,78,0,0
19308,SESS00155300,2021-03-16 04:43:23,https://bookhoarder.com/product/PROD00001193,The Book Hoarder - Product,Product,PROD00001193,https://bookhoarder.com/product/PROD00003478,223,72,0,0
19309,SESS00155300,2021-03-16 04:41:54,https://bookhoarder.com/product/PROD00001465,The Book Hoarder - Product,Product,PROD00001465,https://bookhoarder.com/product/PROD00001193,436,80,0,0
19310,SESS00155300,2021-03-16 04:43:33,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00001465,337,75,0,0
19311,SESS00155300,2021-03-16 04:43:02,https://bookhoarder.com/product/PROD00003012,The Book Hoarder - Product,Product,PROD00003012,https://bookhoarder.com/category,105,96,0,0
19312,SESS00155300,2021-03-16 04:46:45,https://bookhoarder.com/product/PROD00002040,The Book Hoarder - Product,Product,PROD00002040,https://bookhoarder.com/product/PROD00003012,102,83,0,0
19313,SESS00155300,2021-03-16 04:42:02,https://bookhoarder.com/product/PROD00004590,the book hoarder - product,Product,PROD00004590,https://bookhoarder.com/product/PROD00002040,183,98,0,0
19314,SESS00155300,2021-03-16 04:44:17,https://bookhoarder.com/product/PROD00003713,The Book Hoarder - Product,Product,PROD00003713,https://bookhoarder.com/product/PROD00004590,373,93,1,0
19315,SESS00013891,2024-09-27 15:34:42,https://bookhoarder.com/home,The Book Hoarder - Home,HOME,,,157,55,0,1
19316,SESS00013891,2024-09-27 15:34:55,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,  https://bookhoarder.com/home,123,54,0,0
19317,SESS00013891,2024-09-27 15:35:52,https://bookhoarder.com/payment-failed,The Book Hoarder - Payment Failed,Payment Failed,,https://bookhoarder.com/cart,116,49,1,0
19318,SESS00132903,2023-05-17 08:06:21,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,78,33,0,1
19319,SESS00132903,2023-05-17 08:07:15,https://bookhoarder.com/category,The Book Hoarder - Category,category  ,,https://bookhoarder.com/home,62,74,0,0
19320,SESS00132903,2023-05-17 08:08:47,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,46,34,0,0
19321,SESS00132903,2023-05-17 08:11:45,https://bookhoarder.com/category,The Book Hoarder - Category,Category  ,,https://bookhoarder.com/cart,91,63,0,0
19322,SESS00132903,2023-05-17 08:08:09,https://bookhoarder.com/product/PROD00004561,The Book Hoarder - Product,Product,PROD00004561,https://bookhoarder.com/category,174,100,0,0
19323,SESS00132903,2023-05-17 08:10:01,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00004561,188,82,0,0
19324,SESS00132903,2023-05-17 08:08:51,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/cart,53,93,0,0
19325,SESS00132903,2023-05-17 08:07:45,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,188,83,0,0
19326,SESS00132903,2023-05-17 08:18:29,https://bookhoarder.com/checkout,The Book Hoarder - Checkout,Checkout,,https://bookhoarder.com/category  ,79,62,0,0
19327,SESS00132903,2023-05-17 08:17:36,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/checkout,186,43,1,0
19328,SESS00185430,2022-10-23 08:08:36,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,390,63,0,1
19329,SESS00185430,2022-10-23 08:10:04,https://bookhoarder.com/product/PROD00001014,The Book Hoarder - Product,Product,PROD00001014,https://bookhoarder.com/category,328,93,0,0
19330,SESS00185430,2022-10-23 08:10:08,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00001014,417,92,0,0
19331,SESS00185430,2022-10-23 08:09:30,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/cart,99,97,0,0
19332,SESS00185430,2022-10-23 08:09:44,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,  https://bookhoarder.com/home,205,91,0,0
19333,SESS00185430,2022-10-23 08:12:11,https://bookhoarder.com/product/PROD00002231,The Book Hoarder - Product,Product,PROD00002231,https://bookhoarder.com/home,126,85,0,0
19334,SESS00185430,2022-10-23 08:18:42,  https://bookhoarder.com/product/PROD00004996,The Book Hoarder - Product,Product,PROD00004996,https://bookhoarder.com/product/PROD00002231,345,,0,0
19335,SESS00185430,2022-10-23 08:13:30,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/product/PROD00004996,59,96,0,0
19336,SESS00185430,2022-10-23 08:21:08,https://bookhoarder.com/product/PROD00000595,The Book Hoarder - Product,Product,PROD00000595,https://bookhoarder.com/cart,159,90,0,0
19337,SESS00185430,2022-10-23 08:14:00,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00000595,316,90,1,0
19338,SESS00143959,2024-05-14 08:37:15,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,10,41,1,1
19339,SESS00105902,2022-01-25 18:43:54,https://bookhoarder.com/home  ,The Book Hoarder - Home,Home,,,405,100,0,1
19340,SESS00105902,2022-01-25 18:45:51,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,58,100,0,0
19341,SESS00105902,2022-01-25 18:45:12,https://bookhoarder.com/product/PROD00003631,The Book Hoarder - Product,Product,PROD00003631,https://bookhoarder.com/cart,147,76,0,0
19342,SESS00105902,2022-01-25 18:46:27,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00003631,279,67,0,0
19343,SESS00105902,2022-01-25 18:50:34,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home  ,409,90,0,0
19344,SESS00105902,2022-01-25 18:48:34,https://bookhoarder.com/product/PROD00004110,The Book Hoarder - Product,Product,PROD00004110,https://bookhoarder.com/cart,369,72,0,0
19345,SESS00105902,2022-01-25 18:46:48,https://bookhoarder.com/product/PROD00000890,The Book Hoarder - Product,PRODUCT,PROD00000890,https://bookhoarder.com/product/PROD00004110,366,74,0,0
19346,SESS00105902,2022-01-25 18:54:45,https://bookhoarder.com/product/PROD00000986,The Book Hoarder - Product,PRODUCT,PROD00000986,https://bookhoarder.com/product/PROD00000890,123,63,0,0
19347,SESS00105902,2022-01-25 18:45:54,https://bookhoarder.com/product/PROD00003854,The Book Hoarder - Product,Product,PROD00003854,https://bookhoarder.com/product/PROD00000986,430,82,1,0
19348,SESS00078560,2021-10-08 23:07:15,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,303,97,0,1
19349,SESS00078560,2021-10-08 23:07:58,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,128,91,0,0
19350,SESS00078560,2021-10-08 23:09:37,https://bookhoarder.com/home,  The Book Hoarder - Home,Home,,https://bookhoarder.com/cart,112,82,0,0
19351,SESS00078560,2021-10-08 23:09:18,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,139,71,0,0
19352,SESS00078560,2021-10-08 23:10:39,https://bookhoarder.com/product/PROD00001561,The Book Hoarder - Product,Product,PROD00001561,https://bookhoarder.com/home,87,76,0,0
19353,SESS00078560,2021-10-08 23:13:55,  https://bookhoarder.com/product/PROD00002804,The Book Hoarder - Product,Product,PROD00002804,https://bookhoarder.com/product/PROD00001561,69,91,0,0
19354,SESS00078560,2021-10-08 23:10:33,https://bookhoarder.com/product/PROD00002195,The Book Hoarder - Product,Product,PROD00002195,https://bookhoarder.com/product/PROD00002804,96,97,0,0
19355,SESS00078560,2021-10-08 23:19:44,https://bookhoarder.com/product/PROD00003643,  The Book Hoarder - Product,Product,PROD00003643,https://bookhoarder.com/product/PROD00002195,264,74,0,0
19356,SESS00078560,2021-10-08 23:16:51,https://bookhoarder.com/product/PROD00004548,The Book Hoarder - Product,Product,PROD00004548,https://bookhoarder.com/product/PROD00003643,30,67,0,0
19357,SESS00078560,2021-10-08 23:25:06,https://bookhoarder.com/product/PROD00000928,The Book Hoarder - Product,PRODUCT,PROD00000928,https://bookhoarder.com/product/PROD00004548,75,83,1,0
19358,SESS00153376,2024-01-28 05:21:22,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,142,43,0,1
19359,SESS00153376,2024-01-28 05:23:22,https://bookhoarder.com/category,The Book Hoarder - Category,CATEGORY,,https://bookhoarder.com/category,172,,0,0
19360,SESS00153376,2024-01-28 05:22:38,https://bookhoarder.com/product/PROD00004587,The Book Hoarder - Product,Product,PROD00004587,https://bookhoarder.com/category,47,89,0,0
19361,SESS00153376,2024-01-28 05:23:25,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00004587,196,52,0,0
19362,SESS00153376,2024-01-28 05:23:34,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home  ,107,41,0,0
19363,SESS00153376,2024-01-28 05:25:27,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,179,85,0,0
19364,SESS00153376,2024-01-28 05:29:46,  https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,159,84,0,0
19365,SESS00153376,2024-01-28 05:30:14,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/cart  ,25,69,0,0
19366,SESS00153376,2024-01-28 05:30:50,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/category,132,85,1,0
19367,SESS00012580,2022-03-12 18:55:47,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,171,75,0,1
19368,SESS00012580,2022-03-12 18:56:18,https://bookhoarder.com/product/PROD00003207,The Book Hoarder - Product,Product,PROD00003207,https://bookhoarder.com/category,219,74,0,0
19369,SESS00012580,2022-03-12 18:57:51,https://bookhoarder.com/product/PROD00002485,The Book Hoarder - Product,Product,PROD00002485,https://bookhoarder.com/product/PROD00003207,388,73,0,0
19370,SESS00012580,2022-03-12 18:59:02,https://bookhoarder.com/cart,The Book Hoarder - Cart,  Cart,,https://bookhoarder.com/product/PROD00002485,542,64,0,0
19371,SESS00012580,2022-03-12 19:00:35,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/cart,150,86,0,0
19372,SESS00012580,2022-03-12 19:04:52,https://bookhoarder.com/product/PROD00000936,The Book Hoarder - Product,Product,PROD00000936,https://bookhoarder.com/home,231,84,0,0
19373,SESS00012580,2022-03-12 19:06:53,https://bookhoarder.com/payment-failed,The Book Hoarder - Payment Failed,payment failed,,https://bookhoarder.com/product/PROD00000936,56,56,1,0
19374,SESS00004619,2021-06-16 01:33:21,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,186,82,0,1
19375,SESS00004619,2021-06-16 01:35:18,https://bookhoarder.com/product/PROD00003828,The Book Hoarder - Product,Product,PROD00003828,https://bookhoarder.com/category,60,70,0,0
19376,SESS00004619,2021-06-16 01:34:17,https://bookhoarder.com/product/PROD00004790,The Book Hoarder - Product,Product,PROD00004790,https://bookhoarder.com/product/PROD00003828,262,94,0,0
19377,SESS00004619,2021-06-16 01:39:03,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00004790,418,61,0,0
19378,SESS00004619,2021-06-16 01:38:53,https://bookhoarder.com/home,The Book Hoarder - Home,Home  ,,https://bookhoarder.com/home,24,93,0,0
19379,SESS00004619,2021-06-16 01:39:36,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,286,89,0,0
19380,SESS00004619,2021-06-16 01:38:57,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,123,80,0,0
19381,SESS00004619,2021-06-16 01:45:08,https://bookhoarder.com/product/PROD00002525,The Book Hoarder - Product  ,Product,PROD00002525,https://bookhoarder.com/home,288,79,0,0
19382,SESS00004619,2021-06-16 01:38:17,https://bookhoarder.com/product/PROD00002021,The Book Hoarder - Product  ,Product,PROD00002021,https://bookhoarder.com/product/PROD00002525,313,67,0,0
19383,SESS00004619,2021-06-16 01:38:09,https://bookhoarder.com/payment-failed,The Book Hoarder - Payment Failed,Payment Failed,,https://bookhoarder.com/product/PROD00002021,35,75,1,0
19384,SESS00011926,2021-09-25 05:50:03,https://bookhoarder.com/home,The Book Hoarder - Home,Home  ,,,168,81,0,1
19385,SESS00011926,2021-09-25 05:51:58,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,102,62,0,0
19386,SESS00011926,2021-09-25 05:53:31,https://bookhoarder.com/product/PROD00003179,The Book Hoarder - Product,Product,PROD00003179,https://bookhoarder.com/category,322,63,0,0
19387,SESS00011926,2021-09-25 05:54:27,https://bookhoarder.com/product/PROD00004672,The Book Hoarder - Product,Product,PROD00004672,https://bookhoarder.com/product/PROD00003179,228,68,0,0
19388,SESS00011926,2021-09-25 05:51:11,https://bookhoarder.com/product/PROD00004745,  The Book Hoarder - Product,Product,PROD00004745,https://bookhoarder.com/product/PROD00004672,18,,0,0
19389,SESS00011926,2021-09-25 05:52:23,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/product/PROD00004745,204,96,0,0
19390,SESS00011926,2021-09-25 05:59:45,https://bookhoarder.com/product/PROD00002067,The Book Hoarder - Product,Product,PROD00002067,https://bookhoarder.com/category,24,96,0,0
19391,SESS00011926,2021-09-25 05:57:17,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/product/PROD00002067,12,100,0,0
19392,SESS00011926,2021-09-25 05:59:23,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,144,63,1,0
19393,SESS00074622,2024-05-12 02:46:28,https://bookhoarder.com/home,the book hoarder - home,Home,,,12,,0,1
19394,SESS00074622,2024-05-12 02:47:31,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,96,94,0,0
19395,SESS00074622,2024-05-12 02:50:08,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/home,228,89,0,0
19396,SESS00074622,2024-05-12 02:52:28,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/cart,91,,0,0
19397,SESS00074622,2024-05-12 02:48:04,https://bookhoarder.com/checkout  ,  The Book Hoarder - Checkout,Checkout,,https://bookhoarder.com/home,187,62,0,0
19398,SESS00074622,2024-05-12 02:54:28,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/checkout,42,89,1,0
19399,SESS00190481,2024-04-23 14:06:13,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,,51,68,0,1
19400,SESS00190481,2024-04-23 14:08:03,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,https://bookhoarder.com/home,112,43,0,0
19401,SESS00190481,2024-04-23 14:06:57,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/category,113,75,0,0
19402,SESS00190481,2024-04-23 14:10:40,https://bookhoarder.com/home,The Book Hoarder - Home,Home,,https://bookhoarder.com/home,155,37,1,0
19403,SESS00004908,2022-09-18 18:23:58,https://bookhoarder.com/category,The Book Hoarder - Category,Category,,,333,63,0,1
19404,SESS00004908,2022-09-18 18:25:35,https://bookhoarder.com/cart,The Book Hoarder - Cart,Cart,,https://bookhoarder.com/category,382,84,0,0
19405,SESS00004908,2022-09-18 18:25:14,https://bookhoarder.com/product/PROD00004308,The Book Hoarder - Product,Product,PROD00004308,https://bookhoarder.com/cart,126,89,0,0
19406,SESS00004908,2022-09-18 18:27:40,https://bookhoarder.com/product/PROD00003344,The Book Hoarder - Product,Product,PROD00003344,https://bookhoarder.com/product/PROD00004308,166,85,0,0
