line_key,order_id,product_id,line_number,quantity,unit_price,unit_cost,discount_amount,line_total
1666,ORD00000563,PROD00000642,1,1,48.06,19.22,3.12,44.940000000000005
1667,ORD00000563,PROD00000477,2,10,49.31,19.72,3.51,458.00000000000006
1668,ORD00000563,PROD00003778,3,4,40.73,16.29,2.01,154.88
1669,ORD00000564,PROD00002164,1,8,19.83,7.93,0.21,156.95999999999998
1670,ORD00000564,PROD00001147,2,9,38.09,15.24,2.1,323.91
1671,ORD00000564,PROD00003104,3,6,44.69,17.88,4.59,240.59999999999997
1672,ORD00000564,PROD00003702,4,6,20.2,8.08,,
1673,ORD00000564,PROD00003194,5,9,21.11,8.44,,
1674,ORD00000565,PROD00003793,1,8,20.99,8.4,,
1675,ORD00000565,PROD00004192,2,7,24.3,9.72,,
1676,ORD00000565,PROD00003779,3,9,22.79,9.12,1.1,195.20999999999998
1677,ORD00000565,PROD00004789,4,7,23.83,9.53,0.4,164.01
1678,ORD00000566,PROD00004554,1,6,40.86,16.34,0.8,240.36
1679,ORD00000567,PROD00002891,1,5,10.5,4.2,,
1680,ORD00000567,PROD00001877,2,10,25.4,10.16,0.25,251.5
1681,ORD00000567,PROD00000614,3,10,33.04,13.22,2.49,305.5
1682,ORD00000568,PROD00003265,1,4,45.04,18.02,2.6,169.76
1683,ORD00000568,PROD00000383,2,4,29.11,11.64,4.14,99.88
1684,ORD00000568,PROD00003017,3,1,44.4,17.76,,
1685,ORD00000568,PROD00001986,4,7,49.82,19.93,4.46,317.52
1686,ORD00000569,PROD00002336,1,4,16.88,6.75,,
1687,ORD00000569,PROD00001462,2,3,48.22,19.29,0.68,142.62
1688,ORD00000569,PROD00002083,3,3,49.0,19.6,1.09,143.73
1689,ORD00000570,PROD00000307,1,7,45.12,18.05,2.23,300.23
1690,ORD00000570,PROD00003813,2,7,23.93,9.57,,
1691,ORD00000570,PROD00002082,3,6,23.95,9.58,0.9,138.3
1692,ORD00000570,PROD00001815,4,3,46.88,18.75,,
1693,ORD00000570,PROD00004613,5,1,47.0,18.8,1.03,45.97
1694,ORD00000571,PROD00001457,1,4,33.78,13.51,0.83,131.8
1695,ORD00000571,PROD00000809,2,7,26.32,10.53,,
1696,ORD00000571,PROD00001026,3,1,43.74,17.5,,
1697,ORD00000571,PROD00003980,4,4,27.63,11.05,,
1698,ORD00000571,PROD00000842,5,2,36.92,14.77,4.88,64.08
1699,ORD00000572,PROD00002085,1,10,36.42,14.57,0.56,358.6
1700,ORD00000572,PROD00003309,2,2,46.7,18.68,1.63,90.14
1701,ORD00000573,PROD00002164,1,10,29.79,11.92,,
1702,ORD00000573,PROD00000114,2,3,28.33,11.33,1.86,79.41
1703,ORD00000574,PROD00001248,1,1,41.89,16.76,,
1704,ORD00000574,PROD00002544,2,8,44.52,17.81,0.27,354.0
1705,ORD00000574,PROD00004890,3,8,48.8,19.52,,
1706,ORD00000575,PROD00000226,1,3,20.49,8.2,2.98,52.529999999999994
1707,ORD00000575,PROD00004480,2,7,38.53,15.41,0.7,264.81
1708,ORD00000576,PROD00002762,1,8,38.37,15.35,2.56,286.47999999999996
1709,ORD00000577,PROD00001364,1,5,25.22,10.09,2.11,115.55
1710,ORD00000577,PROD00003874,2,6,18.78,7.51,0.27,111.06
1711,ORD00000577,PROD00002050,3,6,39.87,15.95,,
1712,ORD00000578,PROD00002348,1,6,16.05,6.42,,
1713,ORD00000578,PROD00001747,2,7,14.39,5.76,0.26,98.91000000000001
1714,ORD00000579,PROD00001967,1,10,44.61,17.84,4.69,399.20000000000005
1715,ORD00000579,PROD00001033,2,7,27.05,10.82,0.16,188.23000000000002
1716,ORD00000579,PROD00002685,3,6,33.01,13.2,3.12,179.33999999999997
1717,ORD00000579,PROD00004885,4,7,22.43,8.97,,
1718,ORD00000579,PROD00002428,5,3,38.06,15.22,4.37,101.07000000000002
1719,ORD00000580,PROD00003798,1,5,26.66,10.66,,
1720,ORD00000580,PROD00003347,2,4,30.88,12.35,,
1721,ORD00000580,PROD00004918,3,10,19.24,7.7,0.98,182.59999999999997
1722,ORD00000580,PROD00003301,4,6,26.37,10.55,1.37,150.0
1723,ORD00000581,PROD00001450,1,9,33.5,13.4,4.69,259.28999999999996
1724,ORD00000582,PROD00004503,1,1,27.72,11.09,1.19,26.529999999999998
1725,ORD00000582,PROD00001113,2,10,23.53,9.41,,
1726,ORD00000582,PROD00001060,3,10,30.65,12.26,1.57,290.79999999999995
1727,ORD00000582,PROD00000989,4,4,29.62,11.85,,
1728,ORD00000582,PROD00000703,5,3,14.1,5.64,,
1729,ORD00000583,PROD00000006,1,2,35.69,14.28,2.44,66.5
1730,ORD00000583,PROD00000089,2,2,10.74,4.3,1.06,19.36
1731,ORD00000583,PROD00004058,3,10,40.19,16.08,3.75,364.4
1732,ORD00000584,PROD00001014,1,5,17.25,6.9,0.33,84.60000000000001
1733,ORD00000585,PROD00003899,1,4,12.7,5.08,1.75,43.8
1734,ORD00000585,PROD00002315,2,4,46.42,18.57,6.29,160.52
1735,ORD00000585,PROD00001104,3,5,42.79,17.12,6.06,183.64999999999998
1736,ORD00000586,PROD00002302,1,8,31.33,12.53,,
1737,ORD00000586,PROD00001702,2,2,35.07,14.03,0.68,68.78
1738,ORD00000586,PROD00000530,3,2,36.15,14.46,,
1739,ORD00000586,PROD00003676,4,10,18.06,7.22,0.38,176.8
1740,ORD00000587,PROD00002784,1,6,21.71,8.68,0.62,126.53999999999999
1741,ORD00000587,PROD00001525,2,10,22.49,9.0,,
1742,ORD00000587,PROD00000267,3,1,44.63,17.85,4.59,40.040000000000006
1743,ORD00000588,PROD00004911,1,8,17.63,7.05,,
1744,ORD00000588,PROD00004174,2,5,15.69,6.28,2.22,67.35
1745,ORD00000588,PROD00000579,3,7,45.59,18.24,0.16,318.01000000000005
1746,ORD00000588,PROD00000167,4,5,49.37,19.75,5.55,219.1
1747,ORD00000588,PROD00004115,5,10,41.4,16.56,2.03,393.7
1748,ORD00000589,PROD00001847,1,3,29.29,11.72,,
1749,ORD00000589,PROD00004350,2,10,10.08,4.03,0.89,91.89999999999999
1750,ORD00000589,PROD00002598,3,10,11.69,4.68,1.22,104.69999999999999
1751,ORD00000589,PROD00004401,4,7,21.61,8.64,1.57,140.28
1752,ORD00000589,PROD00002991,5,2,44.74,17.9,0.83,87.82000000000001
1753,ORD00000590,PROD00000509,1,4,16.1,6.44,1.15,59.800000000000004
1754,ORD00000591,PROD00002462,1,3,19.96,7.98,2.61,52.050000000000004
1755,ORD00000591,PROD00000740,2,2,44.1,17.64,3.37,81.46000000000001
1756,ORD00000591,PROD00004245,3,5,20.43,8.17,2.78,88.25
1757,ORD00000591,PROD00002256,4,8,37.35,14.94,0.96,291.12
1758,ORD00000592,PROD00000961,1,9,37.43,14.97,1.0,327.87
1759,ORD00000592,PROD00001014,2,2,10.97,4.39,1.14,19.66
1760,ORD00000592,PROD00002465,3,5,36.01,14.4,4.58,157.15
1761,ORD00000593,PROD00002602,1,6,45.78,18.31,1.29,266.94
1762,ORD00000593,PROD00004553,2,10,40.11,16.04,5.09,350.19999999999993
1763,ORD00000593,PROD00003822,3,4,13.98,5.59,1.45,50.120000000000005
1764,ORD00000593,PROD00001246,4,9,14.9,5.96,0.07,133.47
1765,ORD00000593,PROD00000860,5,10,42.13,16.85,0.57,415.6
1766,ORD00000594,PROD00002801,1,2,15.03,6.01,1.82,26.419999999999998
1767,ORD00000594,PROD00004725,2,5,12.39,4.96,,
1768,ORD00000595,PROD00003937,1,4,20.54,8.22,1.79,75.0
1769,ORD00000596,PROD00000830,1,10,43.3,17.32,6.47,368.29999999999995
1770,ORD00000596,PROD00004689,2,2,23.69,9.48,,
1771,ORD00000596,PROD00002519,3,8,14.14,5.66,,
1772,ORD00000596,PROD00000023,4,1,32.41,12.96,2.38,30.029999999999998
1773,ORD00000597,PROD00004508,1,3,18.11,7.24,,
1774,ORD00000597,PROD00003487,2,4,38.6,15.44,3.89,138.84
1775,ORD00000597,PROD00001879,3,9,14.14,5.66,2.0,109.26
1776,ORD00000597,PROD00000897,4,8,32.87,13.15,1.97,247.2
1777,ORD00000598,PROD00001402,1,7,48.52,19.41,,
1778,ORD00000598,PROD00004194,2,7,18.14,7.26,,
1779,ORD00000598,PROD00002037,3,10,24.35,9.74,,
1780,ORD00000599,PROD00002841,1,3,37.5,15.0,1.05,109.35000000000001
1781,ORD00000599,PROD00004733,2,5,49.14,19.66,1.19,239.75
1782,ORD00000599,PROD00003382,3,4,13.97,5.59,0.24,54.92
1783,ORD00000599,PROD00004391,4,4,34.89,13.96,,
1784,ORD00000600,PROD00004928,1,4,41.8,16.72,0.92,163.51999999999998
1785,ORD00000600,PROD00003771,2,5,15.12,6.05,1.95,65.85
1786,ORD00000600,PROD00003130,3,7,29.7,11.88,,
1787,ORD00000601,PROD00003559,1,6,29.18,11.67,0.61,171.42000000000002
1788,ORD00000601,PROD00002395,2,8,39.8,15.92,,
1789,ORD00000602,PROD00000341,1,5,13.06,5.22,1.71,56.75000000000001
1790,ORD00000602,PROD00000560,2,2,42.84,17.14,2.37,80.94000000000001
1791,ORD00000602,PROD00002779,3,5,23.49,9.4,,
1792,ORD00000602,PROD00004520,4,10,40.04,16.02,,
1793,ORD00000603,PROD00004007,1,8,11.17,4.47,,
1794,ORD00000603,PROD00000908,2,8,49.5,19.8,3.88,364.96
1795,ORD00000604,PROD00000761,1,3,11.91,4.76,0.69,33.660000000000004
1796,ORD00000605,PROD00001815,1,7,15.99,6.4,1.48,101.57
1797,ORD00000605,PROD00002661,2,8,49.1,19.64,2.88,369.76
1798,ORD00000605,PROD00001721,3,1,33.64,13.46,2.5,31.14
1799,ORD00000605,PROD00002552,4,7,15.54,6.22,2.13,93.87
1800,ORD00000605,PROD00003675,5,2,21.41,8.56,0.85,41.12
1801,ORD00000606,PROD00003599,1,2,15.75,6.3,0.68,30.14
1802,ORD00000606,PROD00000470,2,8,35.9,14.36,,
1803,ORD00000607,PROD00000069,1,8,21.97,8.79,1.38,164.72
1804,ORD00000607,PROD00001907,2,4,22.79,9.12,1.62,84.67999999999999
1805,ORD00000607,PROD00003259,3,2,40.89,16.36,,
1806,ORD00000607,PROD00003998,4,4,46.99,18.8,6.83,160.64000000000001
1807,ORD00000607,PROD00003585,5,8,25.76,10.3,1.63,193.04000000000002
1808,ORD00000608,PROD00001868,1,8,37.74,15.1,3.94,270.40000000000003
1809,ORD00000608,PROD00001894,2,2,31.54,12.62,2.85,57.379999999999995
1810,ORD00000608,PROD00000623,3,4,32.0,12.8,3.19,115.24
1811,ORD00000608,PROD00004302,4,7,37.98,15.19,,
1812,ORD00000608,PROD00004324,5,6,46.77,18.71,6.64,240.78000000000003
1813,ORD00000609,PROD00003252,1,3,45.55,18.22,3.7,125.54999999999998
1814,ORD00000609,PROD00004847,2,6,35.83,14.33,,
1815,ORD00000609,PROD00004418,3,7,11.31,4.52,,
1816,ORD00000609,PROD00000179,4,1,33.26,13.3,3.68,29.58
1817,ORD00000609,PROD00003894,5,2,32.77,13.11,1.36,62.82000000000001
1818,ORD00000610,PROD00001220,1,4,40.36,16.14,,
1819,ORD00000611,PROD00002191,1,4,16.92,6.77,,
1820,ORD00000611,PROD00003286,2,4,42.56,17.02,,
1821,ORD00000611,PROD00003521,3,4,28.26,11.3,2.73,102.12
1822,ORD00000611,PROD00001545,4,3,26.56,10.62,,
1823,ORD00000611,PROD00004782,5,8,30.75,12.3,,
1824,ORD00000612,PROD00004664,1,3,40.53,16.21,1.21,117.96000000000001
1825,ORD00000612,PROD00003827,2,5,16.37,6.55,1.66,73.55000000000001
1826,ORD00000612,PROD00001118,3,1,44.97,17.99,,
1827,ORD00000613,PROD00003498,1,6,21.86,8.74,0.68,127.08
1828,ORD00000613,PROD00002184,2,6,21.85,8.74,2.02,118.98000000000002
1829,ORD00000613,PROD00002585,3,10,16.88,6.75,2.22,146.6
1830,ORD00000614,PROD00000820,1,3,14.24,5.7,,
1831,ORD00000614,PROD00002053,2,4,16.29,6.52,1.73,58.239999999999995
1832,ORD00000614,PROD00001131,3,8,13.97,5.59,1.72,98.0
1833,ORD00000614,PROD00004203,4,8,39.63,15.85,5.23,275.20000000000005
1834,ORD00000615,PROD00000577,1,3,43.99,17.6,,
1835,ORD00000615,PROD00004746,2,5,36.03,14.41,4.17,159.3
1836,ORD00000615,PROD00000522,3,5,36.22,14.49,4.0,161.1
1837,ORD00000615,PROD00000422,4,6,26.13,10.45,0.97,150.96
1838,ORD00000616,PROD00001658,1,7,48.78,19.51,6.68,294.7
1839,ORD00000616,PROD00003531,2,1,31.94,12.78,1.4,30.540000000000003
1840,ORD00000617,PROD00004273,1,7,36.95,14.78,3.78,232.19
1841,ORD00000617,PROD00000305,2,3,48.8,19.52,5.49,129.92999999999998
1842,ORD00000617,PROD00001821,3,2,16.38,6.55,0.28,32.199999999999996
1843,ORD00000618,PROD00000133,1,6,27.83,11.13,2.96,149.21999999999997
1844,ORD00000619,PROD00003533,1,2,40.24,16.1,,
1845,ORD00000619,PROD00004666,2,4,43.25,17.3,,
1846,ORD00000619,PROD00001754,3,5,38.61,15.44,2.81,179.0
1847,ORD00000620,PROD00000811,1,10,31.17,12.47,,
1848,ORD00000620,PROD00002423,2,7,32.11,12.84,4.04,196.49
1849,ORD00000620,PROD00000395,3,9,34.91,13.96,0.03,313.91999999999996
1850,ORD00000620,PROD00001939,4,4,10.43,4.17,,
1851,ORD00000620,PROD00004999,5,10,42.44,16.98,6.22,362.2
1852,ORD00000621,PROD00002363,1,7,15.3,6.12,0.25,105.35000000000001
1853,ORD00000621,PROD00002375,2,9,20.7,8.28,,
1854,ORD00000621,PROD00004357,3,2,29.06,11.62,2.38,53.36
1855,ORD00000621,PROD00002885,4,2,31.45,12.58,,
1856,ORD00000622,PROD00001839,1,10,22.19,8.88,,
1857,ORD00000622,PROD00004207,2,4,25.69,10.28,2.66,92.12
1858,ORD00000622,PROD00004006,3,6,44.8,17.92,4.9,239.39999999999998
1859,ORD00000623,PROD00002353,1,2,30.43,12.17,2.86,55.14
1860,ORD00000623,PROD00002032,2,9,35.11,14.04,4.28,277.46999999999997
1861,ORD00000623,PROD00001221,3,10,25.01,10.0,0.68,243.3
1862,ORD00000623,PROD00002842,4,8,32.55,13.02,4.22,226.64
1863,ORD00000623,PROD00002764,5,10,18.47,7.39,,
1864,ORD00000624,PROD00001758,1,1,35.03,14.01,,
1865,ORD00000624,PROD00003184,2,1,25.54,10.22,,
1866,ORD00000625,PROD00002752,1,4,19.66,7.86,0.24,77.68
1867,ORD00000625,PROD00000779,2,5,36.82,14.73,4.17,163.25
1868,ORD00000625,PROD00004089,3,1,15.22,6.09,0.43,14.790000000000001
1869,ORD00000626,PROD00004858,1,3,30.77,12.31,,
1870,ORD00000626,PROD00001547,2,9,19.18,7.67,0.0,172.62
1871,ORD00000626,PROD00001815,3,9,13.76,5.5,0.7,117.54
1872,ORD00000626,PROD00001041,4,5,19.75,7.9,,
1873,ORD00000626,PROD00002771,5,3,24.79,9.92,2.42,67.10999999999999
1874,ORD00000627,PROD00000597,1,9,44.07,17.63,2.7,372.33
1875,ORD00000627,PROD00002522,2,8,25.62,10.25,,
1876,ORD00000627,PROD00001841,3,6,16.82,6.73,1.74,90.48
1877,ORD00000628,PROD00003761,1,1,23.07,9.23,2.47,20.6
1878,ORD00000628,PROD00001206,2,10,36.48,14.59,5.33,311.5
1879,ORD00000628,PROD00000311,3,7,12.93,5.17,0.04,90.23
1880,ORD00000628,PROD00002904,4,9,10.17,4.07,0.42,87.75
1881,ORD00000628,PROD00003750,5,6,29.52,11.81,,
1882,ORD00000629,PROD00003959,1,8,19.9,7.96,1.41,147.92
1883,ORD00000630,PROD00003191,1,6,26.85,10.74,0.99,155.16000000000003
1884,ORD00000630,PROD00003932,2,10,44.81,17.92,3.02,417.9
1885,ORD00000631,PROD00001801,1,9,38.95,15.58,3.93,315.18
1886,ORD00000631,PROD00000911,2,8,23.58,9.43,2.63,167.6
1887,ORD00000632,PROD00004090,1,10,25.1,10.04,2.93,221.70000000000002
1888,ORD00000632,PROD00003922,2,3,42.64,17.06,,
1889,ORD00000632,PROD00002753,3,2,43.05,17.22,2.06,81.97999999999999
1890,ORD00000632,PROD00001297,4,8,38.94,15.58,,
1891,ORD00000633,PROD00002584,1,1,14.08,5.63,,
1892,ORD00000634,PROD00002867,1,10,21.49,8.6,1.09,204.0
1893,ORD00000634,PROD00003735,2,7,20.04,8.02,,
1894,ORD00000634,PROD00001987,3,3,36.99,14.8,4.08,98.73000000000002
1895,ORD00000634,PROD00001274,4,2,44.67,17.87,2.44,84.46000000000001
1896,ORD00000634,PROD00004033,5,4,37.19,14.88,1.09,144.39999999999998
1897,ORD00000635,PROD00001291,1,7,45.98,18.39,2.02,307.71999999999997
1898,ORD00000635,PROD00001328,2,7,48.34,19.34,2.92,317.94
1899,ORD00000635,PROD00001438,3,10,33.57,13.43,,
1900,ORD00000635,PROD00002763,4,7,30.69,12.28,0.63,210.42000000000002
1901,ORD00000635,PROD00004009,5,1,33.51,13.4,4.65,28.86
1902,ORD00000636,PROD00002796,1,4,32.69,13.08,3.95,114.96
1903,ORD00000636,PROD00004098,2,7,20.15,8.06,,
1904,ORD00000636,PROD00004919,3,6,16.37,6.55,1.6,88.62
1905,ORD00000637,PROD00001365,1,4,36.95,14.78,5.18,127.08000000000001
1906,ORD00000637,PROD00003979,2,10,25.71,10.28,2.49,232.2
1907,ORD00000638,PROD00001422,1,1,22.53,9.01,3.2,19.330000000000002
1908,ORD00000638,PROD00001260,2,3,26.02,10.41,2.1,71.75999999999999
1909,ORD00000639,PROD00004655,1,6,21.25,8.5,1.4,119.10000000000001
1910,ORD00000640,PROD00002177,1,4,25.82,10.33,1.39,97.72
1911,ORD00000641,PROD00000727,1,3,11.68,4.67,1.18,31.5
1912,ORD00000641,PROD00001413,2,8,33.31,13.32,2.92,243.12
1913,ORD00000641,PROD00002181,3,5,36.63,14.65,4.85,158.9
1914,ORD00000641,PROD00001710,4,3,41.69,16.68,,
1915,ORD00000642,PROD00004234,1,4,19.01,7.6,,
1916,ORD00000642,PROD00004928,2,10,16.53,6.61,1.32,152.10000000000002
1917,ORD00000642,PROD00002270,3,8,41.77,16.71,2.05,317.76000000000005
1918,ORD00000643,PROD00003955,1,2,31.61,12.64,1.7,59.82
1919,ORD00000644,PROD00000754,1,3,15.26,6.1,,
1920,ORD00000644,PROD00000671,2,3,36.52,14.61,,
1921,ORD00000645,PROD00000581,1,9,49.83,19.93,0.06,447.92999999999995
1922,ORD00000645,PROD00000794,2,4,22.91,9.16,1.58,85.32
1923,ORD00000645,PROD00003827,3,1,41.85,16.74,,
1924,ORD00000645,PROD00001648,4,3,38.69,15.48,2.0,110.07
1925,ORD00000646,PROD00002497,1,8,30.02,12.01,,
1926,ORD00000646,PROD00001836,2,2,44.85,17.94,2.4,84.9
1927,ORD00000646,PROD00003258,3,6,47.08,18.83,,
1928,ORD00000646,PROD00003497,4,2,29.27,11.71,,
1929,ORD00000646,PROD00000078,5,5,23.85,9.54,2.51,106.70000000000002
1930,ORD00000647,PROD00000265,1,7,26.72,10.69,3.96,159.32
1931,ORD00000647,PROD00001823,2,7,24.51,9.8,1.36,162.05
1932,ORD00000647,PROD00002726,3,3,28.33,11.33,2.39,77.82
1933,ORD00000647,PROD00003903,4,8,20.72,8.29,2.63,144.72
1934,ORD00000648,PROD00000289,1,10,26.84,10.74,2.13,247.10000000000002
1935,ORD00000648,PROD00001612,2,8,24.77,9.91,,
1936,ORD00000648,PROD00000834,3,8,36.89,14.76,,
1937,ORD00000648,PROD00000329,4,7,22.03,8.81,2.42,137.26999999999998
1938,ORD00000649,PROD00001500,1,10,20.05,8.02,0.51,195.39999999999998
1939,ORD00000649,PROD00003457,2,2,33.45,13.38,2.23,62.440000000000005
1940,ORD00000649,PROD00004491,3,10,23.09,9.24,1.33,217.59999999999997
1941,ORD00000649,PROD00003409,4,4,42.0,16.8,1.49,162.04
1942,ORD00000650,PROD00000822,1,10,46.52,18.61,4.8,417.20000000000005
1943,ORD00000650,PROD00000411,2,7,46.07,18.43,,
1944,ORD00000650,PROD00002437,3,8,33.87,13.55,3.76,240.88
1945,ORD00000650,PROD00004988,4,6,29.76,11.9,2.12,165.84
1946,ORD00000650,PROD00001604,5,3,43.85,17.54,2.25,124.80000000000001
1947,ORD00000651,PROD00003867,1,2,27.37,10.95,,
1948,ORD00000652,PROD00001287,1,10,38.26,15.3,2.76,355.0
1949,ORD00000653,PROD00002744,1,2,37.66,15.06,1.67,71.97999999999999
1950,ORD00000653,PROD00004671,2,5,14.97,5.99,1.77,66.0
1951,ORD00000653,PROD00003705,3,6,47.56,19.02,5.6,251.76
1952,ORD00000653,PROD00003174,4,5,36.32,14.53,,
1953,ORD00000654,PROD00001635,1,7,11.41,4.56,0.99,72.94
1954,ORD00000654,PROD00000898,2,8,12.0,4.8,1.04,87.68
1955,ORD00000654,PROD00003222,3,3,31.51,12.6,,
1956,ORD00000655,PROD00004727,1,5,13.94,5.58,2.03,59.55
1957,ORD00000655,PROD00004052,2,5,21.63,8.65,,
1958,ORD00000655,PROD00002580,3,10,31.18,12.47,1.16,300.2
1959,ORD00000655,PROD00004834,4,4,33.47,13.39,4.91,114.24
1960,ORD00000656,PROD00002793,1,7,24.2,9.68,3.26,146.57999999999998
1961,ORD00000656,PROD00004707,2,1,21.84,8.74,,
1962,ORD00000656,PROD00000952,3,5,45.93,18.37,6.32,198.05
1963,ORD00000656,PROD00000565,4,5,11.8,4.72,1.26,52.7
1964,ORD00000656,PROD00002982,5,8,40.84,16.34,5.8,280.32000000000005
1965,ORD00000657,PROD00000712,1,3,15.41,6.16,,
1966,ORD00000657,PROD00004603,2,3,45.45,18.18,4.47,122.94000000000001
1967,ORD00000657,PROD00002960,3,4,42.1,16.84,,
1968,ORD00000657,PROD00003825,4,1,47.2,18.88,1.67,45.53
1969,ORD00000657,PROD00003972,5,8,34.33,13.73,5.04,234.32
1970,ORD00000658,PROD00001038,1,6,14.88,5.95,1.75,78.78
1971,ORD00000658,PROD00000118,2,3,44.57,17.83,0.71,131.57999999999998
1972,ORD00000658,PROD00004506,3,1,45.95,18.38,3.14,42.81
1973,ORD00000659,PROD00003551,1,9,19.66,7.86,2.79,151.83
1974,ORD00000659,PROD00003654,2,9,45.36,18.14,5.24,361.08
1975,ORD00000659,PROD00001765,3,7,28.19,11.28,1.86,184.31
1976,ORD00000659,PROD00003850,4,6,16.1,6.44,1.89,85.26
1977,ORD00000659,PROD00001472,5,3,46.57,18.63,,
1978,ORD00000660,PROD00001027,1,6,24.63,9.85,3.4,127.38
1979,ORD00000660,PROD00003484,2,9,27.65,11.06,2.09,230.04
1980,ORD00000660,PROD00003773,3,6,48.72,19.49,3.82,269.4
1981,ORD00000661,PROD00001325,1,1,15.14,6.06,,
1982,ORD00000661,PROD00001562,2,3,45.62,18.25,,
1983,ORD00000661,PROD00000159,3,9,15.96,6.38,2.04,125.28000000000002
1984,ORD00000662,PROD00003515,1,4,17.06,6.82,,
1985,ORD00000662,PROD00004501,2,4,17.88,7.15,0.56,69.28
1986,ORD00000662,PROD00002379,3,4,28.77,11.51,,
1987,ORD00000662,PROD00003697,4,5,30.18,12.07,0.92,146.29999999999998
1988,ORD00000663,PROD00000956,1,6,10.55,4.22,0.63,59.519999999999996
1989,ORD00000663,PROD00002333,2,5,21.41,8.56,3.08,91.64999999999999
1990,ORD00000664,PROD00002560,1,3,47.69,19.08,6.54,123.44999999999999
1991,ORD00000664,PROD00000400,2,9,30.0,12.0,0.33,267.03000000000003
1992,ORD00000664,PROD00001997,3,5,12.71,5.08,0.51,61.00000000000001
1993,ORD00000664,PROD00000422,4,8,16.44,6.58,0.24,129.60000000000002
1994,ORD00000665,PROD00001056,1,4,13.19,5.28,0.39,51.199999999999996
1995,ORD00000665,PROD00004251,2,4,37.27,14.91,0.21,148.24
1996,ORD00000665,PROD00000115,3,10,13.69,5.48,0.58,131.1
1997,ORD00000665,PROD00004602,4,5,43.45,17.38,4.43,195.10000000000002
1998,ORD00000665,PROD00004107,5,10,16.14,6.46,,
1999,ORD00000666,PROD00003007,1,6,34.95,13.98,0.3,207.90000000000003
2000,ORD00000666,PROD00000084,2,6,29.69,11.88,1.69,168.0
2001,ORD00000666,PROD00003040,3,10,46.05,18.42,,
2002,ORD00000666,PROD00004163,4,5,12.8,5.12,1.59,56.050000000000004
2003,ORD00000667,PROD00004510,1,2,17.32,6.93,1.77,31.1
2004,ORD00000668,PROD00000048,1,8,13.65,5.46,0.55,104.8
2005,ORD00000668,PROD00001265,2,9,40.03,16.01,5.67,309.24
2006,ORD00000668,PROD00004846,3,3,16.93,6.77,1.69,45.72
2007,ORD00000669,PROD00000286,1,2,25.98,10.39,0.67,50.62
2008,ORD00000670,PROD00000907,1,1,47.25,18.9,1.91,45.34
2009,ORD00000671,PROD00004273,1,3,47.98,19.19,6.53,124.35
2010,ORD00000672,PROD00003856,1,9,34.88,13.95,,
2011,ORD00000673,PROD00000530,1,3,34.8,13.92,3.58,93.66
2012,ORD00000673,PROD00004225,2,5,30.45,12.18,4.1,131.75
2013,ORD00000673,PROD00004040,3,5,38.17,15.27,4.77,167.00000000000003
2014,ORD00000673,PROD00003027,4,4,33.41,13.36,4.45,115.83999999999999
2015,ORD00000674,PROD00002127,1,2,40.61,16.24,5.89,69.44
2016,ORD00000674,PROD00002345,2,6,37.25,14.9,4.6,195.89999999999998
2017,ORD00000674,PROD00004777,3,3,39.68,15.87,,
2018,ORD00000674,PROD00003339,4,1,32.16,12.86,1.98,30.179999999999996
2019,ORD00000674,PROD00003083,5,9,42.55,17.02,,
2020,ORD00000675,PROD00002571,1,10,47.95,19.18,5.84,421.1
2021,ORD00000675,PROD00004754,2,6,41.76,16.7,1.55,241.26
2022,ORD00000675,PROD00002707,3,7,49.8,19.92,5.06,313.17999999999995
2023,ORD00000676,PROD00002639,1,9,48.81,19.52,5.85,386.64
2024,ORD00000676,PROD00004017,2,3,44.12,17.65,,
2025,ORD00000676,PROD00002216,3,5,48.66,19.46,0.51,240.75
2026,ORD00000676,PROD00002448,4,2,13.62,5.45,0.49,26.259999999999998
2027,ORD00000677,PROD00003595,1,5,35.47,14.19,2.05,167.10000000000002
2028,ORD00000678,PROD00004125,1,4,40.43,16.17,4.98,141.8
2029,ORD00000679,PROD00001228,1,3,27.01,10.8,,
2030,ORD00000679,PROD00002307,2,5,29.14,11.66,,
2031,ORD00000679,PROD00000484,3,5,47.79,19.12,0.61,235.9
2032,ORD00000679,PROD00001600,4,5,12.54,5.02,1.51,55.15
2033,ORD00000679,PROD00000336,5,1,14.8,5.92,0.19,14.610000000000001
2034,ORD00000680,PROD00004252,1,6,40.97,16.39,3.16,226.86
2035,ORD00000680,PROD00003959,2,4,46.49,18.6,3.77,170.88
2036,ORD00000680,PROD00003223,3,7,41.37,16.55,,
2037,ORD00000680,PROD00001677,4,9,10.88,4.35,0.88,90.0
2038,ORD00000681,PROD00004131,1,8,33.75,13.5,5.06,229.52
2039,ORD00000682,PROD00002688,1,7,19.67,7.87,1.27,128.8
2040,ORD00000682,PROD00001342,2,6,16.36,6.54,,
2041,ORD00000683,PROD00003972,1,5,28.66,11.46,,
2042,ORD00000683,PROD00001008,2,8,13.27,5.31,,
2043,ORD00000683,PROD00002814,3,3,33.89,13.56,2.71,93.53999999999999
2044,ORD00000684,PROD00001686,1,4,47.97,19.19,4.06,175.64
2045,ORD00000684,PROD00004453,2,3,25.3,10.12,,
2046,ORD00000684,PROD00002289,3,4,43.98,17.59,1.44,170.16
2047,ORD00000684,PROD00003824,4,5,46.93,18.77,,
2048,ORD00000684,PROD00000579,5,1,10.38,4.15,,
