spend_key,campaign_id,channel_id,spend_date,amount_spent,spend_category,notes
2633,CAMP00000028,ch00000005,2022-10-29,194.42,Platform,
2634,CAMP00000028,CH00000013,2022-10-29,237.28,Agency,
2635,CAMP00000028,CH00000013,2022-10-29,167.24,Platform,
2636,CAMP00000028,CH00000007,2022-10-30,249.36,Agency,
2637,CAMP00000028,CH00000012,2022-10-31,168.97,Platform,
2638,CAMP00000028,CH00000007,2022-10-31,176.25,Creative,
2639,CAMP00000028,CH00000007,2022-11-01,167.74,Media,
2640,CAMP00000028,CH00000010,2022-11-01,214.18,Creative,
2641,CAMP00000028,CH00000006,2022-11-02,257.57,Media,
2642,CAMP00000028,CH00000012,2022-11-02,241.13,Media,
2643,CAMP00000028,CH00000004,2022-11-02,173.92,Platform,
2644,CAMP00000028,CH00000008,2022-11-03,230.69,Creative,
2645,CAMP00000028,CH00000008,2022-11-03,236.12,Creative,
2646,CAMP00000028,CH00000010,2022-11-03,284.31,Creative,
2647,CAMP00000028,CH00000014,2022-11-04,293.18,Platform,
2648,CAMP00000028,CH00000004,2022-11-04,223.61,Platform,
2649,CAMP00000028,CH00000003,2022-11-05,255.87,Media,
2650,CAMP00000028,CH00000001,2022-11-06,255.82,Platform,
2651,CAMP00000028,CH00000001,2022-11-07,239.22,Platform,
2652,CAMP00000028,CH00000002,2022-11-08,188.83,Creative,
2653,CAMP  00000028,CH00000011,2022-11-09,220.79,Agency,
2654,CAMP00000028,CH00000007,2022-11-09,225.27,Platform,
2655,CAMP00000028,CH00000011,2022-11-09,217.37,Media,
2656,CAMP00000028,CH  00000012,2022-11-10,214.35,Platform,
2657,CAMP00000028,CH00000004,2022-11-11,281.96,Media,
2658,CAMP00000028,CH00000012,2022-11-11,167.69,Creative,
2659,CAMP00000028,CH00000003,2022-11-11,269.82,Platform,
2660,CAMP00000028,CH00000015,2022-11-12,293.11,Creative,
2661,CAMP00000028,CH00000015,2022-11-12,182.69,Media,
2662,CAMP00000028,CH00000009,2022-11-13,220.51,Agency,
2663,CAMP00000028,CH00000005,2022-11-13,226.14,Agency,
2664,CAMP00000028,CH00000014,2022-11-14,205.53,Platform,
2665,CAMP00000028,CH00000003,2022-11-14,230.64,Creative,
2666,CAMP00000028,CH00000013,2022-11-14,270.95,Media,
2667,CAMP00000028,CH00000011,2022-11-15,226.63,Platform,
2668,CAMP00000028,CH00000012,2022-11-15,195.84,Creative,
2669,CAMP00000028,CH00000007,2022-11-16,254.69,Agency,
2670,CAMP00000028,CH00000011,2022-11-16,199.09,Agency,
2671,CAMP00000028,CH00000014,2022-11-16,163.16,Platform,
2672,CAMP00000028,CH00000008,2022-11-17,243.01,Platform,
2673,CAMP00000028,CH00000005,2022-11-17,168.22,Platform,
2674,CAMP00000028,CH00000003,2022-11-17,258.31,Platform,
2675,CAMP00000028,CH00000006,2022-11-18,208.57,Agency,
2676,CAMP00000028,CH00000010,2022-11-19,223.51,Agency,
2677,CAMP00000028,CH00000004,2022-11-20,193.65,Platform,
2678,CAMP00000028,CH00000005,2022-11-21,272.06,Creative,
2679,CAMP00000028,CH00000007,2022-11-22,249.92,Creative,
2680,CAMP00000028,CH00000001,2022-11-23,240.02,Platform,
2681,CAMP00000028,CH00000014,2022-11-23,242.25,Agency,
2682,CAMP00000028,CH00000006,2022-11-23,291.37,Media,
2683,CAMP00000028,CH00000003,2022-11-24,284.46,Agency,
2684,CAMP00000028,ch00000004,2022-11-24,215.66,Agency,
2685,CAMP  00000028,CH00000004,2022-11-24,258.14,Media,
2686,CAMP00000028,CH00000003,2022-11-25,218.82,Agency,
2687,CAMP00000028,CH00000009,2022-11-25,193.63,Platform,
2688,CAMP00000028,CH00000001,2022-11-26,214.14,Platform,
2689,CAMP00000028,CH00000010,2022-11-26,168.24,Agency,
2690,CAMP00000028,CH00000011,2022-11-27,190.28,Platform,
2691,CAMP00000028,CH00000008,2022-11-27,228.34,Creative,
2692,CAMP00000029,CH00000011,2021-12-16,211.0,Agency,
2693,CAMP00000029,CH00000004,2021-12-16,276.86,Media,
2694,CAMP00000029,CH00000004,2021-12-17,224.65,Platform,
2695,CAMP00000029,CH00000013,2021-12-17,294.86,Agency,
2696,CAMP00000029,CH00000015,2021-12-18,277.83,Platform,
2697,CAMP00000029,CH00000010,2021-12-18,213.69,Creative,
2698,CAMP00000029,CH00000006,2021-12-18,302.09,Media,
2699,CAMP00000029,CH00000002,2021-12-19,260.5,Platform,
2700,CAMP00000029,CH00000001,2021-12-19,213.69,Creative,
2701,CAMP00000029,CH00000010,2021-12-20,247.63,Creative,
2702,CAMP00000029,CH00000006,2021-12-20,294.02,Media,
2703,CAMP00000029,CH00000013,2021-12-20,258.87,Creative,
2704,CAMP00000029,CH00000011,2021-12-21,301.61,Creative,
2705,CAMP00000029,CH00000003,2021-12-22,199.34,Creative,
2706,CAMP00000029,CH00000008,2021-12-23,185.75,Media,
2707,CAMP00000029,CH00000008,2021-12-24,296.72,Creative,
2708,CAMP00000029,CH00000012,2021-12-25,227.42,Platform,
2709,CAMP00000029,CH00000004,2021-12-26,223.12,Creative,
2710,CAMP00000029,CH00000002,2021-12-26,204.53,Media,
2711,CAMP  00000029,CH00000009,2021-12-26,187.19,Agency,
2712,CAMP00000029,CH00000001,2021-12-27,190.51,Media,
2713,CAMP00000029,CH00000005,2021-12-28,206.83,Platform,
2714,CAMP00000029,CH00000005,2021-12-28,237.76,Media,
2715,CAMP00000029,CH00000004,2021-12-29,189.9,Agency,
2716,CAMP  00000029,CH00000007,2021-12-29,289.45,Media,
2717,CAMP00000029,CH00000004,2021-12-29,279.87,Agency,
2718,CAMP00000029,CH00000010,2021-12-30,219.67,Agency,
2719,CAMP00000029,CH00000007,2021-12-30,244.11,,
2720,CAMP00000029,CH00000013,2021-12-31,282.82,Creative,
2721,CAMP00000029,CH00000014,2021-12-31,199.52,Media,
2722,CAMP  00000029,CH00000002,2022-01-01,186.84,Creative,
2723,CAMP00000029,CH00000006,2022-01-01,276.25,Agency,
2724,CAMP00000029,CH00000007,2022-01-01,261.55,Agency,
2725,CAMP00000029,CH00000014,2022-01-02,223.68,Creative,
2726,CAMP00000029,CH00000001,2022-01-02,273.53,Agency,
2727,CAMP00000029,ch00000011,2022-01-02,300.03,Agency,
2728,CAMP00000029,CH00000009,2022-01-03,299.95,Creative,
2729,CAMP00000029,CH00000012,2022-01-03,245.43,Creative,
2730,CAMP00000029,CH00000007,2022-01-04,304.62,Platform,
2731,CAMP00000029,CH00000007,2022-01-04,230.32,Agency,
2732,CAMP00000029,CH00000007,2022-01-05,321.71,Agency,
2733,CAMP00000029,CH00000001,2022-01-05,185.0,Agency,
2734,CAMP00000029,CH00000014,2022-01-06,201.52,Agency,
2735,CAMP00000029,CH00000013,2022-01-06,314.16,Media,
2736,CAMP00000029,CH00000011,2022-01-07,316.01,Agency,
2737,CAMP00000029,CH00000015,2022-01-08,302.1,Creative,
2738,CAMP00000029,CH00000006,2022-01-09,268.2,Media,
2739,CAMP00000029,CH00000001,2022-01-09,197.0,Agency,
2740,CAMP00000029,CH  00000003,2022-01-09,317.61,Platform,
2741,CAMP00000029,CH00000008,2022-01-10,217.35,Platform,
2742,CAMP00000029,CH00000002,2022-01-10,311.52,Platform,
2743,CAMP00000029,CH00000012,2022-01-11,262.5,Agency,
2744,CAMP00000029,CH00000014,2022-01-11,261.55,Agency,
2745,CAMP00000029,CH00000003,2022-01-11,312.37,Media,
2746,CAMP00000029,CH00000008,2022-01-12,220.75,Creative,
2747,CAMP00000029,CH00000001,2022-01-12,272.68,Media,
2748,CAMP00000029,CH  00000011,2022-01-12,316.83,Media,
2749,CAMP00000029,CH00000004,2022-01-13,214.56,Creative,
2750,CAMP00000029,CH00000002,2022-01-14,225.83,Creative,
2751,CAMP00000029,CH00000003,2022-01-14,202.91,Creative,
2752,CAMP00000029,CH00000011,2022-01-15,278.52,Media,
2753,CAMP00000029,CH00000004,2022-01-16,217.57,Media,
2754,CAMP00000029,CH00000015,2022-01-17,328.07,Creative,
2755,CAMP00000029,CH00000013,2022-01-18,233.28,Creative,
2756,CAMP00000029,CH00000014,2022-01-18,190.72,Creative,
2757,CAMP  00000029,CH00000005,2022-01-18,321.79,Platform,
2758,CAMP00000029,CH00000011,2022-01-19,238.54,Agency,
2759,CAMP00000029,CH00000014,2022-01-20,263.67,Platform,
2760,CAMP00000029,CH00000015,2022-01-20,201.28,Platform,
2761,CAMP00000029,CH00000012,2022-01-21,289.25,Platform,
2762,CAMP  00000029,CH00000006,2022-01-22,291.24,Platform,
2763,CAMP00000029,CH00000008,2022-01-22,213.11,Creative,
2764,CAMP00000029,CH00000010,2022-01-23,224.68,Creative,
2765,CAMP00000029,CH00000006,2022-01-23,287.39,Creative,
2766,CAMP00000029,ch00000003,2022-01-23,216.03,Creative,
2767,CAMP00000029,CH00000001,2022-01-24,257.63,Media,
2768,CAMP00000029,CH00000001,2022-01-25,188.42,Media,
2769,CAMP00000029,CH00000004,2022-01-25,196.35,Creative,
2770,CAMP  00000030,CH00000012,2022-01-13,209.94,Platform,
2771,CAMP00000030,ch00000012,2022-01-14,159.8,Creative,
2772,CAMP00000030,CH00000007,2022-01-14,174.54,Platform,
2773,CAMP00000030,CH00000004,2022-01-14,169.68,Agency,
2774,CAMP00000030,CH00000007,2022-01-15,155.07,Media,
2775,CAMP00000030,CH00000008,2022-01-15,130.03,Platform,
2776,CAMP00000030,CH00000007,2022-01-16,130.43,Platform,
2777,CAMP  00000030,CH00000011,2022-01-16,227.26,Media,
2778,CAMP  00000030,CH00000001,2022-01-16,152.05,Media,
2779,CAMP00000030,CH00000014,2022-01-17,181.48,Media,
2780,CAMP00000030,CH00000011,2022-01-17,148.66,Media,
2781,CAMP00000030,CH00000001,2022-01-17,137.57,Media,
2782,CAMP00000030,CH00000003,2022-01-18,214.79,Media,
2783,CAMP00000030,CH00000005,2022-01-19,162.66,Agency,
2784,CAMP00000030,CH00000014,2022-01-19,172.97,Platform,
2785,CAMP00000030,CH00000007,2022-01-19,143.53,Platform,
2786,CAMP00000030,CH00000003,2022-01-20,210.09,Platform,
2787,CAMP00000030,CH00000004,2022-01-21,145.96,Agency,
2788,CAMP00000030,CH00000014,2022-01-22,131.01,Platform,
2789,CAMP00000030,CH00000014,2022-01-23,141.46,Creative,
2790,CAMP00000030,CH00000011,2022-01-23,133.55,Creative,
2791,CAMP00000030,CH00000012,2022-01-24,145.92,Media,
2792,CAMP  00000030,CH00000009,2022-01-25,209.42,Creative,
2793,CAMP00000030,CH00000007,2022-01-25,171.17,Platform,
2794,CAMP00000030,CH  00000014,2022-01-25,135.44,Creative,
2795,CAMP00000030,CH00000008,2022-01-26,225.89,Media,
2796,camp00000030,CH00000011,2022-01-27,226.95,Platform,
2797,CAMP00000030,CH00000006,2022-01-27,204.71,Media,
2798,CAMP00000030,CH00000010,2022-01-27,187.35,Agency,
2799,CAMP00000030,CH00000006,2022-01-28,233.56,Agency,
2800,CAMP00000030,CH00000014,2022-01-28,225.08,Platform,
2801,CAMP00000030,CH00000015,2022-01-28,210.94,Agency,
2802,CAMP00000030,CH00000002,2022-01-29,210.52,Platform,
2803,CAMP00000030,CH00000015,2022-01-29,170.04,Creative,
2804,CAMP00000030,CH00000003,2022-01-30,227.99,Creative,
2805,CAMP00000030,CH00000007,2022-01-31,170.31,Creative,
2806,CAMP00000030,CH00000002,2022-01-31,152.16,Agency,
2807,CAMP00000030,CH00000014,2022-02-01,148.3,Media,
2808,CAMP00000030,CH00000002,2022-02-02,169.23,Agency,
2809,CAMP  00000030,CH00000008,2022-02-02,190.71,Platform,
2810,CAMP00000030,CH00000012,2022-02-02,172.99,Creative,
2811,CAMP00000030,CH00000009,2022-02-03,175.54,Creative,
2812,CAMP00000030,CH00000011,2022-02-03,221.71,Agency,
2813,CAMP00000030,CH00000015,2022-02-04,132.19,Agency,
2814,CAMP00000030,CH00000007,2022-02-05,140.44,Creative,
2815,CAMP00000030,CH00000015,2022-02-06,211.42,Platform,
2816,CAMP  00000030,CH00000001,2022-02-06,225.62,Agency,
2817,CAMP  00000030,CH00000008,2022-02-06,136.05,Media,
2818,CAMP00000030,CH00000004,2022-02-07,137.37,Agency,
2819,CAMP00000030,CH00000009,2022-02-07,210.34,Creative,
2820,CAMP00000030,CH00000013,2022-02-08,180.55,Platform,
2821,CAMP00000030,CH00000014,2022-02-08,187.56,Media,
2822,CAMP00000030,CH00000011,2022-02-09,156.73,Media,
2823,CAMP00000030,CH00000015,2022-02-10,132.65,Platform,
2824,CAMP00000030,CH00000005,2022-02-10,138.64,Platform,
2825,CAMP  00000030,CH00000009,2022-02-10,164.47,Media,
2826,camp00000030,CH00000002,2022-02-11,217.26,Agency,
2827,CAMP00000030,CH00000007,2022-02-12,158.48,Platform,
2828,CAMP00000030,CH00000013,2022-02-13,229.02,,
2829,CAMP00000030,CH00000010,2022-02-14,141.91,Creative,
2830,camp00000030,CH00000014,2022-02-15,168.43,Agency,
2831,CAMP00000030,CH00000007,2022-02-15,197.12,Agency,
2832,CAMP00000030,CH00000005,2022-02-15,151.96,Media,
2833,CAMP00000030,CH00000012,2022-02-16,189.4,Agency,
2834,CAMP00000030,CH00000001,2022-02-16,174.86,Media,
2835,CAMP00000030,CH00000010,2022-02-16,168.73,Creative,
2836,CAMP00000030,CH00000011,2022-02-17,162.01,Agency,
2837,CAMP00000030,CH00000002,2022-02-17,205.72,Agency,
2838,CAMP00000030,CH00000004,2022-02-17,181.55,Creative,
2839,CAMP00000030,CH00000009,2022-02-18,133.93,Creative,
2840,CAMP00000030,CH00000002,2022-02-19,213.94,Agency,
2841,CAMP00000030,CH00000015,2022-02-20,166.45,Creative,
2842,CAMP00000030,CH00000006,2022-02-20,145.14,Platform,
2843,CAMP00000030,CH00000015,2022-02-21,221.1,Platform,
2844,CAMP  00000030,CH00000010,2022-02-21,231.51,Agency,
2845,CAMP00000030,CH00000015,2022-02-22,137.5,Platform,
2846,CAMP00000030,CH  00000011,2022-02-23,169.6,Creative,
2847,CAMP00000030,CH00000006,2022-02-24,141.37,Creative,
2848,CAMP00000030,ch00000001,2022-02-24,188.73,Agency,
2849,CAMP00000030,ch00000007,2022-02-25,216.12,Agency,
2850,CAMP00000030,CH00000006,2022-02-25,179.19,Platform,
2851,CAMP00000030,CH00000009,2022-02-25,195.45,Creative,
2852,CAMP00000030,CH00000001,2022-02-26,141.87,Media,
2853,CAMP00000030,CH00000005,2022-02-26,205.73,Platform,
2854,CAMP00000030,ch00000012,2022-02-27,168.09,Creative,
2855,CAMP00000030,CH00000004,2022-02-28,209.93,Platform,
2856,CAMP00000030,CH00000009,2022-02-28,164.06,Agency,
2857,CAMP00000030,CH  00000010,2022-02-28,178.48,Platform,
2858,CAMP00000030,CH00000011,2022-03-01,153.47,Media,
2859,CAMP00000030,CH  00000005,2022-03-01,203.77,Platform,
2860,CAMP00000030,CH00000013,2022-03-01,210.48,Platform,
2861,CAMP00000030,CH00000001,2022-03-02,136.3,Media,
2862,CAMP00000030,CH  00000015,2022-03-02,200.18,Agency,
2863,CAMP00000030,CH00000002,2022-03-02,173.81,Agency,
2864,CAMP00000030,CH00000001,2022-03-03,154.66,Agency,
2865,CAMP00000030,CH00000012,2022-03-03,184.04,Media,
2866,CAMP00000030,CH00000002,2022-03-03,199.34,Media,
2867,CAMP00000030,CH00000005,2022-03-04,130.8,Creative,
2868,CAMP00000030,CH00000008,2022-03-04,229.57,Media,
2869,CAMP00000030,CH00000012,2022-03-04,214.76,Creative,
2870,CAMP00000030,CH00000014,2022-03-05,172.3,Media,
2871,CAMP00000030,CH00000004,2022-03-05,163.3,Media,
2872,CAMP00000030,CH00000007,2022-03-06,218.93,Platform,
2873,CAMP00000030,CH00000015,2022-03-06,142.97,Platform,
2874,CAMP00000030,CH00000009,2022-03-07,183.9,Agency,
2875,CAMP00000030,CH00000001,2022-03-07,234.87,Creative,
2876,CAMP00000030,CH00000001,2022-03-07,232.0,Agency,
2877,CAMP00000030,CH00000007,2022-03-08,190.16,Agency,
2878,CAMP00000030,CH00000004,2022-03-09,174.82,Platform,
2879,CAMP00000030,CH00000014,2022-03-09,139.32,Agency,
2880,CAMP00000030,CH00000001,2022-03-09,169.89,Agency,
2881,CAMP00000030,CH00000010,2022-03-10,216.25,Platform,
2882,CAMP00000030,CH00000001,2022-03-10,198.73,Platform,
2883,CAMP00000030,CH00000004,2022-03-11,143.28,Media,
2884,CAMP00000030,CH00000014,2022-03-12,166.1,Agency,
2885,CAMP00000030,CH00000015,2022-03-12,164.58,Media,
2886,CAMP00000030,CH00000002,2022-03-12,232.6,Creative,
2887,CAMP00000030,CH00000009,2022-03-13,219.32,Agency,
2888,CAMP00000030,CH00000007,2022-03-14,129.82,Media,
2889,CAMP00000030,CH  00000003,2022-03-14,228.28,Platform,
2890,CAMP00000030,CH00000002,2022-03-15,130.97,Creative,
2891,CAMP00000030,CH00000003,2022-03-15,207.06,Agency,
2892,CAMP00000030,CH00000006,2022-03-15,209.52,Agency,
2893,CAMP00000030,CH00000009,2022-03-16,160.21,Agency,
2894,CAMP00000030,CH00000007,2022-03-17,235.2,Platform,
2895,CAMP00000030,CH00000010,2022-03-17,225.78,Creative,
2896,CAMP00000030,CH00000003,2022-03-18,218.97,Platform,
2897,CAMP00000030,CH00000009,2022-03-18,205.48,Media,
2898,CAMP00000030,CH00000002,2022-03-18,218.21,Platform,
2899,CAMP00000030,CH00000001,2022-03-19,145.52,Platform,
2900,CAMP00000030,CH00000005,2022-03-20,194.2,Media,
2901,CAMP00000030,CH00000007,2022-03-21,168.6,Agency,
2902,CAMP00000030,CH00000010,2022-03-21,148.91,Creative,
2903,CAMP00000030,CH00000005,2022-03-22,224.39,Platform,
2904,CAMP00000030,CH00000003,2022-03-23,176.63,Platform,
2905,CAMP00000030,CH00000004,2022-03-23,223.02,Media,
2906,CAMP00000030,CH00000005,2022-03-23,138.21,Creative,
2907,CAMP00000030,CH00000001,2022-03-24,172.55,Media,
2908,CAMP00000030,CH00000015,2022-03-25,148.47,Platform,
2909,CAMP00000030,CH00000002,2022-03-25,184.34,Platform,
2910,CAMP00000030,CH00000001,2022-03-25,172.41,Platform,
2911,CAMP  00000030,CH00000006,2022-03-26,202.6,Creative,
2912,CAMP00000030,CH00000012,2022-03-26,225.39,Platform,
2913,CAMP00000030,CH00000002,2022-03-27,172.19,Creative,
2914,CAMP00000030,CH00000009,2022-03-27,147.01,Agency,
2915,CAMP00000030,CH00000011,2022-03-27,186.79,Platform,
2916,CAMP00000030,CH00000003,2022-03-28,161.6,Platform,
2917,camp00000030,CH00000004,2022-03-28,184.32,Creative,
2918,CAMP00000030,CH00000003,2022-03-29,183.45,Creative,
2919,CAMP00000030,CH00000010,2022-03-29,199.11,Creative,
2920,CAMP00000030,CH00000003,2022-03-30,204.33,Media,
2921,CAMP  00000030,CH00000005,2022-03-30,186.76,Agency,
2922,CAMP00000030,CH00000009,2022-03-30,217.59,Platform,
2923,CAMP00000030,CH  00000013,2022-03-31,202.41,Agency,
2924,CAMP00000030,CH00000001,2022-03-31,149.49,Agency,
2925,CAMP00000030,CH00000012,2022-04-01,134.47,Creative,
2926,CAMP00000030,CH00000015,2022-04-02,225.87,Creative,
2927,CAMP00000030,CH00000006,2022-04-02,177.14,Agency,
2928,CAMP00000030,CH00000005,2022-04-02,180.19,Agency,
2929,CAMP00000030,CH00000013,2022-04-03,144.95,Media,
2930,CAMP00000030,CH00000014,2022-04-03,161.91,Agency,
2931,CAMP  00000030,CH00000008,2022-04-04,159.68,Platform,
2932,CAMP00000030,CH00000014,2022-04-05,223.99,Agency,
2933,CAMP00000030,CH00000014,2022-04-06,189.92,Media,
2934,CAMP00000030,CH00000011,2022-04-06,230.98,Platform,
2935,CAMP00000030,CH00000015,2022-04-06,193.26,Agency,
2936,CAMP00000030,CH00000007,2022-04-07,220.72,Media,
2937,CAMP00000030,CH00000002,2022-04-07,129.69,Media,
2938,CAMP00000030,CH00000005,2022-04-07,134.3,,
2939,CAMP00000030,CH00000002,2022-04-08,169.85,Platform,
2940,CAMP00000030,CH  00000009,2022-04-09,168.59,Media,
2941,CAMP00000030,CH00000001,2022-04-09,130.19,Agency,
2942,CAMP00000030,CH00000015,2022-04-10,166.27,Creative,
2943,CAMP00000031,CH00000005,2021-02-24,325.16,Platform,
2944,CAMP00000031,CH00000010,2021-02-24,231.72,Platform,
2945,CAMP00000031,CH00000015,2021-02-25,176.95,Creative,
2946,CAMP00000031,CH00000010,2021-02-25,245.24,Agency,
2947,CAMP00000031,CH00000007,2021-02-26,304.56,Agency,
2948,CAMP00000031,CH00000005,2021-02-27,223.41,Platform,
2949,CAMP00000031,CH00000011,2021-02-28,218.22,Platform,
2950,CAMP00000031,CH00000001,2021-03-01,313.05,Creative,
2951,CAMP00000031,CH00000004,2021-03-02,213.28,Platform,
2952,CAMP  00000031,CH00000012,2021-03-03,179.34,Agency,
2953,CAMP00000031,CH  00000011,2021-03-03,203.28,Platform,
2954,CAMP00000031,ch00000003,2021-03-03,293.54,Media,
2955,CAMP00000031,CH00000001,2021-03-04,261.36,Agency,
2956,CAMP00000031,ch00000014,2021-03-04,225.99,Media,
2957,CAMP00000031,CH  00000009,2021-03-04,230.72,Media,
2958,CAMP00000031,CH00000010,2021-03-05,268.4,Platform,
2959,CAMP00000031,CH00000008,2021-03-05,205.74,Agency,
2960,CAMP00000031,CH00000003,2021-03-06,207.05,Platform,
2961,CAMP00000031,CH00000013,2021-03-06,187.55,Agency,
2962,CAMP00000031,CH00000005,2021-03-07,325.8,Platform,
2963,CAMP00000031,CH00000013,2021-03-07,246.19,Creative,
2964,CAMP00000031,CH00000012,2021-03-08,187.69,Creative,
2965,CAMP00000031,CH00000009,2021-03-08,248.49,Media,
2966,CAMP00000031,CH00000009,2021-03-09,286.8,Platform,
2967,CAMP00000031,CH00000002,2021-03-09,265.14,Creative,
2968,CAMP00000031,CH  00000008,2021-03-09,321.06,Media,
2969,CAMP  00000031,CH00000008,2021-03-10,257.08,Creative,
2970,CAMP00000031,CH00000010,2021-03-11,299.77,Agency,
2971,CAMP00000031,CH00000001,2021-03-11,327.31,Creative,
2972,CAMP00000031,CH00000002,2021-03-12,283.11,Media,
2973,CAMP00000031,CH00000012,2021-03-12,249.13,Agency,
2974,CAMP00000031,CH00000009,2021-03-12,309.89,Platform,
2975,CAMP00000031,CH00000002,2021-03-13,317.55,Creative,
2976,CAMP00000031,CH00000001,2021-03-13,224.89,Agency,
2977,CAMP00000031,CH00000004,2021-03-13,221.73,Media,
2978,CAMP00000031,CH00000003,2021-03-14,210.82,Agency,
2979,CAMP00000031,CH00000014,2021-03-14,261.47,Platform,
2980,CAMP  00000031,CH00000012,2021-03-14,229.15,Agency,
2981,CAMP00000031,CH00000009,2021-03-15,255.14,Media,
2982,CAMP00000031,CH00000004,2021-03-15,177.29,Agency,
2983,CAMP00000031,CH00000015,2021-03-15,180.1,Creative,
2984,CAMP00000031,CH00000001,2021-03-16,302.6,Agency,
2985,CAMP00000031,CH00000004,2021-03-16,291.84,Media,
2986,camp00000031,CH00000002,2021-03-16,254.89,Media,
2987,CAMP00000031,CH00000010,2021-03-17,270.4,,
2988,CAMP00000031,CH00000001,2021-03-18,242.85,Agency,
2989,CAMP  00000031,CH00000012,2021-03-18,226.14,Agency,
2990,CAMP00000031,CH00000001,2021-03-18,179.69,Agency,
2991,CAMP00000031,CH00000008,2021-03-19,267.35,Platform,
2992,CAMP00000031,CH00000012,2021-03-19,251.18,Agency,
2993,CAMP00000031,CH00000003,2021-03-19,303.26,Agency,
2994,CAMP00000031,CH  00000006,2021-03-20,205.87,Media,
2995,CAMP00000031,CH00000002,2021-03-20,184.05,Creative,
2996,CAMP00000031,CH00000005,2021-03-21,251.22,Media,
2997,CAMP00000031,CH00000005,2021-03-21,225.57,Platform,
2998,CAMP00000031,CH  00000008,2021-03-21,239.46,Platform,
2999,CAMP00000031,CH00000007,2021-03-22,278.37,Platform,
