impression_key,campaign_id,channel_id,impression_timestamp,impression_id,user_id,device_type,placement,creative_id,cost
17812,CAMP00000004,CH00000004,2022-06-25 09:06:12,IMP00017812,USR00031894,Desktop,Feed,CRE0011,0.0473
17813,CAMP00000004,CH00000002,2022-05-19 02:16:17,IMP00017813,USR00124729,Mobile,Story,CRE0004,0.0197
17814,CAMP00000004,CH00000003,2022-07-06 05:04:49,IMP00017814,USR00033859,Tablet,Feed,CRE0011,0.0241
17815,CAMP00000004,CH00000008,2022-06-29 08:26:32,IMP00017815,USR00037693,mobile,Feed,CRE0041,0.0236
17816,CAMP00000004,CH00000010,2022-06-29 13:24:58,IMP00017816,USR00127906,Tablet  ,Sidebar,CRE0013,0.0019
17817,CAMP00000004,CH00000009,2022-05-28 00:01:13,IMP00017817,USR00019444,Mobile,Story,CRE0007,0.0214
17818,CAMP00000004,CH00000003,2022-07-08 12:17:41,IMP00017818,USR00110407,Desktop,Top Banner,CRE0021,0.0251
17819,CAMP00000004,CH00000008,2022-06-25 16:30:43,IMP00017819,USR00139224,Desktop  ,Story,CRE0036,0.012
17820,CAMP00000004,CH00000003,2022-06-09 09:08:59,IMP00017820,USR00046154,Mobile,Top Banner,CRE0027,0.005
17821,CAMP00000004,CH00000014,2022-07-02 20:35:44,IMP00017821,USR00042110,DESKTOP,Feed,CRE0005,0.0386
17822,CAMP00000004,CH00000003,2022-06-20 19:52:49,IMP00017822,USR00102308,Desktop,  Story,CRE0046,0.0053
17823,CAMP00000004,CH00000015,2022-06-22 11:35:22,IMP00017823,USR00143318,Desktop,Feed,CRE0036,0.0025
17824,CAMP00000004,CH00000006,2022-07-08 18:47:23,IMP00017824,USR00093635,Desktop,  Sidebar,CRE0049,0.0171
17825,CAMP00000004,CH00000014,2022-05-17 04:43:36,IMP00017825,USR00013193,Tablet,Sidebar,CRE0015,0.0125
17826,CAMP00000004,CH00000012,2022-06-30 06:24:30,IMP00017826,USR00102660,Desktop,Feed,CRE0003,0.0215
17827,CAMP00000004,CH00000001,2022-07-09 22:59:00,IMP00017827,USR00109048,Mobile,Feed,CRE0012,0.0235
17828,CAMP00000004,CH00000011,2022-06-30 23:03:53,IMP00017828,USR00042897,Desktop  ,Top Banner,CRE0041,0.0322
17829,CAMP00000004,CH00000007,2022-05-29 21:29:51,IMP00017829,USR00076720,Tablet,Story,CRE0031,0.0147
17830,CAMP00000004,CH00000014,2022-05-25 18:09:41,IMP00017830,USR00121491,Tablet,Feed,CRE0034,0.0044
17831,CAMP00000004,CH00000012,2022-05-25 17:22:39,IMP00017831,USR00090923,MOBILE,Sidebar,CRE0014,0.0323
17832,CAMP00000004,CH00000005,2022-05-19 04:26:27,IMP00017832,USR00020829,Mobile,Feed,CRE0026,0.0168
17833,CAMP00000004,CH00000013,2022-05-17 16:46:46,IMP00017833,USR00122663,Mobile,Story,CRE0004,0.0104
17834,CAMP00000004,CH00000008,2022-05-29 04:53:12,IMP00017834,USR00089827,  Desktop,Story,CRE0024,0.0302
17835,CAMP00000004,CH00000012,2022-06-13 19:00:53,IMP00017835,USR00094641,Desktop,feed,CRE0002,0.0245
17836,CAMP00000004,CH00000004,2022-06-26 16:00:49,IMP00017836,USR00022199,Mobile,Story,CRE0036,0.0138
17837,CAMP00000004,CH00000015,2022-05-26 04:20:24,IMP00017837,USR00074317,Desktop,Top Banner,CRE0025,0.0292
17838,CAMP00000004,CH00000010,2022-06-25 04:23:35,IMP00017838,USR00021411,Desktop,Top Banner,CRE0033,0.0251
17839,CAMP00000004,CH00000015,2022-07-08 11:42:00,IMP00017839,USR00097613,Tablet,Feed,CRE0029,0.0307
17840,CAMP00000004,CH00000006,2022-05-26 20:32:57,IMP00017840,USR00002534,Mobile,Sidebar,CRE0003,0.0387
17841,CAMP00000004,CH00000015,2022-07-07 11:02:47,IMP00017841,USR00082902,Mobile,Top Banner,CRE0009,0.0295
17842,CAMP00000004,CH00000003,2022-05-21 02:24:24,IMP00017842,USR00125281,Mobile,Sidebar,CRE0011,0.0483
17843,CAMP00000004,CH00000009,2022-05-22 04:09:24,IMP00017843,USR00126637,Tablet,Top Banner,CRE0005,0.0269
17844,CAMP00000004,CH00000004,2022-06-18 05:30:22,IMP00017844,USR00003162,Desktop,Story,CRE0015,0.0255
17845,CAMP00000004,CH00000003,2022-06-19 02:19:21,IMP00017845,USR00043075,Desktop,Sidebar,CRE0011,0.0496
17846,CAMP00000004,CH00000004,2022-07-12 08:15:07,IMP00017846,USR00054786,Desktop,Sidebar,CRE0045,0.0455
17847,CAMP00000004,CH00000006,2022-05-11 11:18:21,IMP00017847,USR00037710,Desktop,Feed  ,CRE0027,0.0321
17848,CAMP00000004,CH00000006,2022-06-15 00:08:27,IMP00017848,USR00123887,Mobile,Sidebar,CRE0020,0.0339
17849,CAMP00000004,CH00000010,2022-07-02 07:57:49,IMP00017849,USR00011082,Desktop,Feed,CRE0009,0.0213
17850,CAMP00000004,CH00000009,2022-06-09 22:25:29,IMP00017850,USR00148101,Mobile,Sidebar,CRE0002,0.021
17851,CAMP00000004,CH00000015,2022-05-24 01:24:36,IMP00017851,USR00119145,Desktop,Story,CRE0006,
17852,CAMP00000004,CH00000012,2022-06-24 19:55:32,IMP00017852,USR00118043,Tablet,  Sidebar,CRE0041,0.0285
17853,CAMP00000004,CH00000006,2022-06-10 13:38:07,IMP00017853,USR00074951,Desktop,Feed,CRE0040,0.0218
17854,CAMP00000004,CH00000012,2022-07-07 22:12:44,IMP00017854,USR00067079,Tablet,Story,CRE0037,0.0238
17855,CAMP00000004,CH00000002,2022-05-26 03:46:52,IMP00017855,USR00001284,Mobile,Sidebar,CRE0047,0.0386
17856,CAMP00000004,CH00000005,2022-07-01 23:05:37,IMP00017856,USR00104140,Mobile,Story,CRE0037,0.033
17857,CAMP00000004,CH00000007,2022-07-10 05:52:04,IMP00017857,USR00082571,Mobile,Feed,CRE0013,0.011
17858,CAMP00000004,CH00000010,2022-06-06 00:39:59,IMP00017858,USR00056594,Tablet,Feed,CRE0036,0.0236
17859,CAMP00000004,CH00000014,2022-06-27 16:42:58,IMP00017859,USR00061726,Desktop,Sidebar,CRE0033,0.0454
17860,CAMP00000004,CH00000011,2022-07-01 16:04:11,IMP00017860,USR00122482,Tablet,Sidebar,CRE0022,0.0426
17861,CAMP00000004,CH00000006,2022-06-18 10:32:49,IMP00017861,USR00124649,Mobile,Top Banner,CRE0030,0.0461
17862,CAMP00000004,CH00000005,2022-06-04 22:39:15,IMP00017862,USR00098522,Desktop,Feed,CRE0024,0.0226
17863,CAMP00000004,CH00000013,2022-06-13 09:06:21,IMP00017863,USR00013118,Desktop,Story,CRE0050,0.0103
17864,CAMP00000004,CH00000010,2022-06-26 00:33:06,IMP00017864,USR00148296,Desktop,Feed,CRE0032,
17865,CAMP00000004,CH00000005,2022-06-06 08:03:33,IMP00017865,USR00134075,Desktop,Sidebar,CRE0015,0.0273
17866,CAMP00000004,CH00000011,2022-06-03 08:51:54,IMP00017866,USR00138975,Tablet,Story,CRE0025,0.0189
17867,CAMP00000004,CH00000010,2022-06-24 14:24:32,IMP00017867,USR00077497,MOBILE,Feed,CRE0038,0.0162
17868,CAMP00000004,CH00000004,2022-05-12 01:50:48,IMP00017868,USR00072051,Mobile,Top Banner,CRE0012,0.0076
17869,CAMP00000004,CH00000008,2022-06-29 14:56:42,IMP00017869,USR00019594,Mobile,Story,CRE0037,0.0107
17870,CAMP00000004,CH00000005,2022-07-02 18:48:54,IMP00017870,USR00046568,Mobile,Feed,CRE0017,0.0067
17871,CAMP00000004,CH00000013,2022-06-21 13:48:46,IMP00017871,USR00076968,Mobile,FEED,CRE0028,0.0448
17872,CAMP00000004,CH00000007,2022-06-07 21:31:28,IMP00017872,USR00146879,Tablet,Story,CRE0015,0.0113
17873,CAMP00000004,CH00000015,2022-06-02 15:28:18,IMP00017873,USR00091132,Desktop  ,Sidebar,CRE0029,0.0473
17874,CAMP00000004,CH00000014,2022-06-17 07:45:59,IMP00017874,USR00142401,  Mobile,Story,CRE0050,0.0449
17875,CAMP00000004,CH00000015,2022-06-10 10:48:59,IMP00017875,USR00130072,Desktop,Sidebar,CRE0006,
17876,CAMP00000004,CH00000014,2022-07-07 22:07:49,IMP00017876,USR00039812,DESKTOP,Top Banner  ,CRE0046,0.0253
17877,CAMP00000004,CH00000010,2022-05-21 06:22:55,IMP00017877,USR00050391,Desktop,Sidebar,CRE0037,0.0309
17878,CAMP00000004,CH00000002,2022-05-24 06:17:51,IMP00017878,USR00147874,Desktop,Top Banner,CRE0032,0.0454
17879,CAMP00000004,CH00000006,2022-06-19 02:27:12,IMP00017879,USR00099815,Mobile,Top Banner,CRE0004,0.0258
17880,CAMP00000004,CH00000001,2022-06-25 16:50:38,IMP00017880,USR00125139,Mobile,Sidebar,CRE0013,
17881,CAMP00000004,CH00000004,2022-05-29 04:25:03,IMP00017881,USR00130834,Mobile,Sidebar,CRE0046,0.0028
17882,CAMP00000004,CH00000004,2022-05-28 16:06:08,IMP00017882,USR00117919,Mobile,  Sidebar,CRE0024,0.005
17883,CAMP00000004,CH00000002,2022-06-10 01:33:37,IMP00017883,USR00082143,  Tablet,top banner,CRE0011,0.0406
17884,CAMP00000004,CH00000010,2022-06-13 21:18:28,IMP00017884,USR00113489,Desktop,Feed,CRE0002,0.0046
17885,CAMP00000004,CH00000007,2022-05-27 13:38:39,IMP00017885,USR00117379,Tablet,Top Banner,CRE0005,0.0152
17886,CAMP00000004,CH00000012,2022-05-25 19:29:13,IMP00017886,USR00062308,Desktop,Story,CRE0011,0.0022
17887,CAMP00000004,CH00000011,2022-06-30 04:47:11,IMP00017887,USR00069796,Desktop,Top Banner,CRE0002,0.0048
17888,CAMP00000004,CH00000008,2022-05-17 07:54:17,IMP00017888,USR00006241,Desktop,Top Banner,CRE0005,0.042
17889,CAMP00000004,CH00000005,2022-06-01 12:15:08,IMP00017889,USR00123806,Mobile,Story,CRE0041,0.031
17890,CAMP00000004,CH00000003,2022-05-10 02:20:59,IMP00017890,USR00088215,Mobile,  Story,CRE0028,0.0381
17891,CAMP00000004,CH00000005,2022-06-26 21:15:30,IMP00017891,USR00067172,Desktop,Sidebar,CRE0036,0.0057
17892,CAMP00000004,CH00000006,2022-05-18 20:41:14,IMP00017892,USR00032380,Tablet,top banner,CRE0027,0.0434
17893,CAMP00000004,CH00000015,2022-05-20 05:20:12,IMP00017893,USR00056139,Desktop,Top Banner,CRE0016,0.0485
17894,CAMP00000004,CH00000002,2022-05-25 21:10:31,IMP00017894,USR00055614,Tablet,Sidebar,CRE0029,
17895,CAMP00000004,CH00000007,2022-06-17 09:37:33,IMP00017895,USR00123266,Desktop,Sidebar,CRE0018,0.0352
17896,CAMP00000004,CH00000013,2022-05-12 13:11:38,IMP00017896,USR00018014,Mobile,Top Banner,CRE0048,0.0187
17897,CAMP00000004,CH00000007,2022-05-14 05:22:03,IMP00017897,USR00009565,Mobile,Story,CRE0036,0.0437
17898,CAMP00000004,CH00000015,2022-06-29 14:10:15,IMP00017898,USR00042977,MOBILE,Feed,CRE0016,0.0368
17899,CAMP00000004,CH00000013,2022-06-20 08:32:03,IMP00017899,USR00098893,Tablet,Top Banner,CRE0028,0.0121
17900,CAMP00000004,CH00000005,2022-05-13 00:54:59,IMP00017900,USR00038790,Desktop,Feed,CRE0029,0.0384
17901,CAMP00000004,CH00000001,2022-06-30 14:06:28,IMP00017901,USR00123239,Tablet,Top Banner,CRE0011,0.0454
17902,CAMP00000004,CH00000014,2022-05-30 05:04:34,IMP00017902,USR00046494,Desktop,Feed,CRE0050,0.0027
17903,CAMP00000004,CH00000002,2022-05-24 09:27:50,IMP00017903,USR00060008,Tablet,Sidebar,CRE0010,0.0305
17904,CAMP00000004,CH00000010,2022-05-17 01:51:27,IMP00017904,USR00058284,Tablet,Top Banner,CRE0025,0.0371
17905,CAMP00000004,CH00000015,2022-06-02 15:56:34,IMP00017905,USR00015289,Tablet,Story  ,CRE0042,0.0469
17906,CAMP00000004,CH00000009,2022-05-30 10:23:20,IMP00017906,USR00040196,MOBILE,  Story,CRE0032,0.0059
17907,CAMP00000004,CH00000009,2022-05-18 20:17:59,IMP00017907,USR00080366,Tablet,Sidebar,CRE0032,0.0454
17908,CAMP00000004,CH00000014,2022-05-10 05:09:47,IMP00017908,USR00105319,Mobile,Top Banner,CRE0005,0.0266
17909,CAMP00000004,CH00000001,2022-06-12 09:55:53,IMP00017909,USR00101973,Mobile,Top Banner,CRE0011,0.0335
17910,CAMP00000004,CH00000012,2022-05-13 14:07:54,IMP00017910,USR00052233,Tablet,Top Banner,CRE0046,0.0321
17911,CAMP00000004,CH00000013,2022-05-13 13:38:56,IMP00017911,USR00001975,Tablet,Top Banner,CRE0033,0.0416
17912,CAMP00000004,CH00000006,2022-05-15 07:06:49,IMP00017912,USR00071146,Desktop,Sidebar  ,CRE0044,0.0187
17913,CAMP00000004,CH00000011,2022-05-14 14:33:57,IMP00017913,USR00008222,  Mobile,Top Banner,CRE0002,0.0488
17914,CAMP00000004,CH00000013,2022-07-09 16:07:40,IMP00017914,USR00100161,Desktop,Story,CRE0030,0.0191
17915,CAMP00000004,CH00000002,2022-07-06 22:53:21,IMP00017915,USR00071325,Tablet,Sidebar,CRE0043,0.0253
17916,CAMP00000004,CH00000009,2022-06-06 07:13:33,IMP00017916,USR00101163,Tablet,Top Banner,CRE0035,0.0183
17917,CAMP00000004,CH00000014,2022-06-16 14:45:47,IMP00017917,USR00111248,tablet,Sidebar,CRE0006,0.0214
17918,CAMP00000004,CH00000011,2022-07-12 06:53:08,IMP00017918,USR00110900,Desktop,Feed,CRE0030,0.0334
17919,CAMP00000004,CH00000006,2022-05-15 06:32:08,IMP00017919,USR00117097,TABLET,Feed,CRE0026,0.0107
17920,CAMP00000004,CH00000005,2022-06-25 06:57:45,IMP00017920,USR00116218,Desktop,Sidebar,CRE0001,0.0234
17921,CAMP00000004,CH00000013,2022-05-25 02:23:38,IMP00017921,USR00129839,Desktop  ,Top Banner,CRE0024,0.0278
17922,CAMP00000004,CH00000005,2022-06-26 13:27:29,IMP00017922,USR00032130,Tablet,Story,CRE0003,0.0054
17923,CAMP00000004,CH00000015,2022-06-20 13:22:03,IMP00017923,USR00103502,DESKTOP,Feed,CRE0045,0.0291
17924,CAMP00000004,CH00000005,2022-06-25 11:10:44,IMP00017924,USR00105968,DESKTOP,Story,CRE0017,0.0317
17925,CAMP00000004,CH00000012,2022-05-13 10:54:25,IMP00017925,USR00147774,Desktop,Sidebar,CRE0005,0.0102
17926,CAMP00000004,CH00000014,2022-05-21 05:47:44,IMP00017926,USR00125827,Tablet,Sidebar,CRE0023,0.0198
17927,CAMP00000004,CH00000012,2022-05-24 18:18:11,IMP00017927,USR00050950,Mobile,Story,CRE0023,0.0396
17928,CAMP00000004,CH00000006,2022-05-24 10:12:54,IMP00017928,USR00130338,Tablet,Story,CRE0013,0.0324
17929,CAMP00000004,CH00000002,2022-05-22 17:40:02,IMP00017929,USR00072908,Mobile,FEED,CRE0036,0.031
17930,CAMP00000004,CH00000003,2022-07-06 14:35:36,IMP00017930,USR00087106,Tablet,Story,CRE0045,0.0366
17931,CAMP00000004,CH00000006,2022-06-26 06:09:20,IMP00017931,USR00116547,Tablet,Feed,CRE0031,0.0087
17932,CAMP00000004,CH00000009,2022-05-17 15:51:16,IMP00017932,USR00078722,Mobile,Top Banner,CRE0021,
17933,CAMP00000004,CH00000010,2022-07-12 23:52:48,IMP00017933,USR00075126,Tablet,Sidebar,CRE0026,0.0027
17934,CAMP00000004,CH00000013,2022-06-14 06:15:23,IMP00017934,USR00075132,Mobile,Feed,CRE0050,0.0242
17935,CAMP00000004,CH00000012,2022-06-13 22:20:01,IMP00017935,USR00070668,  Desktop,Feed,CRE0023,0.0398
17936,CAMP00000004,CH00000003,2022-06-24 00:15:10,IMP00017936,USR00001427,Desktop,Feed,CRE0021,0.0336
17937,CAMP00000004,CH00000014,2022-06-28 10:02:41,IMP00017937,USR00108398,Tablet  ,Story,CRE0007,0.0141
17938,CAMP00000004,CH00000009,2022-07-11 12:48:32,IMP00017938,USR00087197,Tablet,Feed,CRE0026,0.0359
17939,CAMP00000004,CH00000005,2022-07-06 08:15:20,IMP00017939,USR00077370,Tablet,Top Banner,CRE0012,0.0019
17940,CAMP00000004,CH00000014,2022-05-19 02:49:07,IMP00017940,USR00060400,Tablet,Top Banner,CRE0002,0.0184
17941,CAMP00000004,CH00000012,2022-06-08 07:58:09,IMP00017941,USR00141089,DESKTOP,Feed,CRE0010,0.0179
17942,CAMP00000004,CH00000012,2022-05-11 13:43:33,IMP00017942,USR00126052,Desktop,Feed,CRE0039,
17943,CAMP00000004,CH00000005,2022-05-14 21:11:15,IMP00017943,USR00042086,Tablet,Feed  ,CRE0034,0.0442
17944,CAMP00000004,CH00000010,2022-05-17 05:13:48,IMP00017944,USR00059459,Tablet,Top Banner,CRE0038,0.0327
17945,CAMP00000004,CH00000014,2022-07-01 10:08:07,IMP00017945,USR00092657,Tablet,Feed,CRE0006,0.0079
17946,CAMP00000004,CH00000001,2022-06-23 11:01:47,IMP00017946,USR00080497,Mobile,Feed,CRE0013,0.0326
17947,CAMP00000004,CH00000003,2022-05-16 23:47:28,IMP00017947,USR00089925,Desktop,Story,CRE0048,0.044
17948,CAMP00000004,CH00000015,2022-05-14 09:42:29,IMP00017948,USR00143389,Desktop,Feed,CRE0007,0.0114
17949,CAMP00000004,CH00000003,2022-07-10 06:18:33,IMP00017949,USR00109481,Tablet,Sidebar,CRE0005,0.0088
17950,CAMP00000004,CH00000001,2022-06-09 20:24:43,IMP00017950,USR00020111,Mobile,Story,CRE0008,0.0325
17951,CAMP00000004,CH00000006,2022-06-25 00:47:27,IMP00017951,USR00135339,Mobile,Feed,CRE0023,0.0367
17952,CAMP00000004,CH00000001,2022-06-20 13:05:35,IMP00017952,USR00020512,mobile,Feed,CRE0032,0.0051
17953,CAMP00000004,CH00000002,2022-06-19 09:59:41,IMP00017953,USR00082561,Desktop,Sidebar,CRE0008,0.0053
17954,CAMP00000004,CH00000003,2022-06-07 20:28:43,IMP00017954,USR00091035,Mobile,Sidebar,CRE0025,0.0087
17955,CAMP00000004,CH00000004,2022-07-06 05:42:02,IMP00017955,USR00135055,MOBILE,Feed  ,CRE0024,0.0443
17956,CAMP00000004,CH00000009,2022-05-30 21:35:15,IMP00017956,USR00033404,Tablet,Story,CRE0023,0.0142
17957,CAMP00000004,CH00000010,2022-06-12 09:24:55,IMP00017957,USR00060026,Mobile,Sidebar,CRE0033,0.0456
17958,CAMP00000004,CH00000009,2022-05-16 18:41:49,IMP00017958,USR00122188,Tablet,Feed  ,CRE0041,0.035
17959,CAMP00000004,CH00000004,2022-05-15 20:02:48,IMP00017959,USR00060765,Mobile,Sidebar,CRE0041,0.0393
17960,CAMP00000004,CH00000004,2022-07-02 18:42:44,IMP00017960,USR00038912,Mobile,  Top Banner,CRE0040,0.0042
17961,CAMP00000004,CH00000007,2022-07-02 10:38:59,IMP00017961,USR00133612,Desktop,Top Banner,CRE0047,0.0153
17962,CAMP00000004,CH00000008,2022-06-25 19:50:18,IMP00017962,USR00147497,Mobile,Story,CRE0044,0.0324
17963,CAMP00000004,CH00000008,2022-06-04 01:50:13,IMP00017963,USR00109778,Desktop,Top Banner,CRE0028,0.0027
17964,CAMP00000004,CH00000011,2022-06-06 19:39:44,IMP00017964,USR00061937,Desktop  ,Top Banner,CRE0033,0.0237
17965,CAMP00000004,CH00000005,2022-06-30 21:49:13,IMP00017965,USR00035657,Mobile,Top Banner,CRE0005,0.004
17966,CAMP00000004,CH00000002,2022-06-29 18:09:40,IMP00017966,USR00081476,Tablet,  Sidebar,CRE0045,0.0268
17967,CAMP00000004,CH00000013,2022-06-27 13:45:43,IMP00017967,USR00042641,Tablet,Top Banner,CRE0039,0.0013
17968,CAMP00000004,CH00000012,2022-05-19 03:21:55,IMP00017968,USR00003274,Tablet  ,Feed,CRE0003,0.0424
17969,CAMP00000004,CH00000004,2022-06-04 18:37:07,IMP00017969,USR00097308,Tablet,Top Banner,CRE0012,0.044
17970,CAMP00000004,CH00000003,2022-07-03 07:58:06,IMP00017970,USR00100831,Desktop,  Story,CRE0027,0.0082
17971,CAMP00000004,CH00000001,2022-06-28 00:27:58,IMP00017971,USR00128512,Mobile,Top Banner,CRE0045,0.0046
17972,CAMP00000004,CH00000012,2022-06-08 06:07:21,IMP00017972,USR00009049,Mobile,Story,CRE0011,0.0485
17973,CAMP00000004,CH00000009,2022-05-31 21:39:21,IMP00017973,USR00143849,Desktop,  Top Banner,CRE0046,0.0292
17974,CAMP00000004,CH00000002,2022-05-14 00:04:38,IMP00017974,USR00082832,Desktop,TOP BANNER,CRE0029,0.011
17975,CAMP00000004,CH00000008,2022-06-03 16:26:54,IMP00017975,USR00141885,Tablet,  Story,CRE0016,
17976,CAMP00000004,CH00000001,2022-05-27 17:47:14,IMP00017976,USR00022362,Tablet,Feed,CRE0021,0.0052
17977,CAMP00000004,CH00000008,2022-06-10 13:48:06,IMP00017977,USR00049095,mobile,Top Banner,CRE0035,0.0169
17978,CAMP00000004,CH00000006,2022-05-17 14:39:35,IMP00017978,USR00040347,Tablet,Sidebar,CRE0039,0.0124
17979,CAMP00000004,CH00000003,2022-06-13 12:52:33,IMP00017979,USR00029695,Mobile,Sidebar,CRE0016,0.0414
17980,CAMP00000004,CH00000013,2022-06-28 14:09:02,IMP00017980,USR00122189,Mobile,Feed,CRE0009,0.034
17981,CAMP00000004,CH00000013,2022-07-09 13:30:01,IMP00017981,USR00028362,Mobile,Sidebar,CRE0023,0.0451
17982,CAMP00000004,CH00000001,2022-06-14 11:04:31,IMP00017982,USR00146971,tablet,Feed,CRE0001,
17983,CAMP00000004,CH00000014,2022-07-11 18:00:11,IMP00017983,USR00144712,Tablet,Feed,CRE0023,0.0163
17984,CAMP00000004,CH00000003,2022-06-18 12:32:26,IMP00017984,USR00081107,Desktop,Top Banner,CRE0038,0.04
17985,CAMP00000004,CH00000012,2022-06-25 12:58:39,IMP00017985,USR00049392,Tablet,Sidebar,CRE0022,0.0094
17986,CAMP00000004,CH00000003,2022-07-05 07:33:45,IMP00017986,USR00142354,Tablet,Feed,CRE0019,0.0207
17987,CAMP00000004,CH00000010,2022-06-03 16:01:20,IMP00017987,USR00106071,Mobile,Story,CRE0017,0.0187
17988,CAMP00000004,CH00000001,2022-06-12 19:15:32,IMP00017988,USR00017144,Desktop,Story,CRE0042,0.017
17989,CAMP00000004,CH00000011,2022-05-25 21:38:54,IMP00017989,USR00010908,Desktop,Top Banner,CRE0034,0.0129
17990,CAMP00000004,CH00000014,2022-05-25 10:44:25,IMP00017990,USR00026576,Desktop,Story,CRE0006,0.0395
17991,CAMP00000004,CH00000012,2022-05-27 15:38:34,IMP00017991,USR00004314,Desktop,Top Banner,CRE0036,0.0436
17992,CAMP00000004,CH00000014,2022-06-29 07:14:48,IMP00017992,USR00100261,Desktop,Story,CRE0020,0.0255
17993,CAMP00000004,CH00000014,2022-05-28 00:34:34,IMP00017993,USR00149322,Desktop,Feed,CRE0014,0.0174
17994,CAMP00000004,CH00000003,2022-06-03 17:51:34,IMP00017994,USR00049949,Tablet,Feed,CRE0041,0.0238
17995,CAMP00000004,CH00000009,2022-06-17 14:21:41,IMP00017995,USR00078143,Desktop,Feed,CRE0019,0.0114
17996,CAMP00000004,CH00000001,2022-06-19 15:26:59,IMP00017996,USR00110683,Mobile,Sidebar,CRE0002,0.0435
17997,CAMP00000004,CH00000002,2022-05-25 13:59:13,IMP00017997,USR00003786,Tablet,FEED,CRE0015,0.0025
17998,CAMP00000004,CH00000015,2022-06-04 11:52:49,IMP00017998,USR00089031,Desktop,Story,CRE0020,0.0182
17999,CAMP00000004,CH00000012,2022-06-16 00:48:55,IMP00017999,USR00046952,Mobile,Top Banner,CRE0048,0.0333
18000,CAMP00000004,CH00000006,2022-06-16 20:14:57,IMP00018000,USR00014955,Desktop,Top Banner,CRE0037,0.048
18001,CAMP00000004,CH00000014,2022-06-21 00:35:16,IMP00018001,USR00017023,Tablet,Feed,CRE0040,
18002,CAMP00000004,CH00000008,2022-06-01 13:16:24,IMP00018002,USR00058412,Desktop,Top Banner,CRE0016,0.02
18003,CAMP00000004,CH00000003,2022-06-27 07:16:47,IMP00018003,USR00098408,Desktop,Feed,CRE0050,0.0056
18004,CAMP00000004,CH00000001,2022-07-01 22:58:46,IMP00018004,USR00084385,Mobile,Sidebar,CRE0023,0.0136
18005,CAMP00000004,CH00000009,2022-05-23 21:23:50,IMP00018005,USR00111676,Mobile,STORY,CRE0040,0.0202
18006,CAMP00000004,CH00000002,2022-06-28 07:07:07,IMP00018006,USR00102412,Desktop,Feed,CRE0023,0.024
18007,CAMP00000004,CH00000013,2022-05-15 09:17:36,IMP00018007,USR00066427,Mobile,Feed,CRE0001,0.009
18008,CAMP00000004,CH00000010,2022-06-02 11:19:42,IMP00018008,USR00066619,Tablet,Sidebar,CRE0012,0.0413
18009,CAMP00000004,CH00000009,2022-05-28 12:36:49,IMP00018009,USR00139029,Tablet,Story  ,CRE0033,0.0011
18010,CAMP00000004,CH00000009,2022-05-27 13:45:19,IMP00018010,USR00100395,Tablet,Story,CRE0050,0.0232
18011,CAMP00000004,CH00000006,2022-06-03 06:14:34,IMP00018011,USR00141633,Desktop,Top Banner,CRE0038,0.0255
18012,CAMP00000004,CH00000008,2022-06-08 18:31:47,IMP00018012,USR00060496,Mobile,Story,CRE0046,0.0286
18013,CAMP00000004,CH00000008,2022-05-31 14:33:18,IMP00018013,USR00138318,Desktop,Sidebar,CRE0012,0.0211
18014,CAMP00000004,CH00000003,2022-05-24 14:52:24,IMP00018014,USR00011069,Mobile,Feed,CRE0019,0.0226
18015,CAMP00000004,CH00000014,2022-05-31 18:24:25,IMP00018015,USR00048294,  Tablet,Story,CRE0009,0.0284
18016,CAMP00000004,CH00000010,2022-06-17 20:43:52,IMP00018016,USR00055032,tablet,Feed,CRE0048,0.0488
18017,CAMP00000004,CH00000013,2022-05-22 04:22:15,IMP00018017,USR00101498,Desktop,Feed,CRE0020,0.0304
18018,CAMP00000004,CH00000013,2022-05-13 09:25:09,IMP00018018,USR00057959,Desktop,Feed  ,CRE0037,0.0053
18019,CAMP00000004,CH00000001,2022-05-14 22:01:12,IMP00018019,USR00133602,Desktop,  Sidebar,CRE0020,0.0072
18020,CAMP00000004,CH00000005,2022-07-04 12:05:00,IMP00018020,USR00042162,Mobile,  Top Banner,CRE0047,0.0036
18021,CAMP00000004,CH00000013,2022-06-12 09:43:13,IMP00018021,USR00100426,Desktop,Top Banner  ,CRE0048,0.0298
18022,CAMP00000004,CH00000004,2022-05-17 22:03:46,IMP00018022,USR00138540,Desktop,Feed,CRE0027,
18023,CAMP00000004,CH00000011,2022-06-06 01:41:45,IMP00018023,USR00109157,  Desktop,Story,CRE0024,0.0453
