click_key,campaign_id,channel_id,click_timestamp,click_id,impression_id,user_id,device_type,landing_page_url,cost
573,CAMP00000020,CH00000009,2022-08-21 10:09:21,CLK00000573,IMP00097853,USR00140788,Desktop,https://bookhoarder.com/home,1.5364
574,CAMP00000004,CH00000006,2022-06-14 14:20:36,CLK00000574,IMP00016775,USR00033018,Desktop,https://bookhoarder.com/deals,1.6289
575,CAMP00000012,CH00000014,2022-01-22 07:36:43,CLK00000575,IMP00059590,USR00051484,Tablet,https://bookhoarder.com/deals,1.6016
576,CAMP00000007,CH00000008,2021-12-10 06:09:13,CLK00000576,IMP00031417,USR00108665,Desktop,https://bookhoarder.com/bestsellers,1.3601
577,CAMP00000012,CH00000009,2022-03-02 11:31:56,CLK00000577,IMP00058029,USR00018455,Tablet,https://bookhoarder.com/deals,1.9741
578,CAMP00000011,CH  00000005,2021-02-03 15:43:17,CLK00000578,IMP00052678,USR00112099,Mobile,https://bookhoarder.com/bestsellers,1.0788
579,CAMP00000003,CH00000007,2022-01-11 21:08:10,CLK00000579,IMP00012512,USR00111349,Desktop,https://bookhoarder.com/deals,2.2818
580,CAMP00000017,CH00000013,2022-08-20 06:54:04,CLK00000580,IMP00082270,USR00043577,Tablet,https://bookhoarder.com/deals,1.2908
581,CAMP00000004,CH00000007,2022-05-16 13:31:17,CLK00000581,IMP00016629,USR00058803,Mobile,https://bookhoarder.com/deals,1.9292
582,CAMP00000006,CH00000005,2022-05-17 04:22:53,CLK00000582,IMP00027855,USR00042755,Desktop,https://bookhoarder.com/deals,2.308
583,CAMP00000008,CH00000012,2022-12-30 08:37:04,CLK00000583,IMP00037591,USR00044532,Mobile,https://bookhoarder.com/home,0.9387
584,CAMP00000012,CH00000008,2022-02-20 09:11:31,CLK00000584,IMP00056676,USR00104950,Tablet,https://bookhoarder.com/deals,0.5109
585,CAMP00000009,CH00000011,2021-10-15 18:07:07,CLK00000585,IMP  00044984,USR00104468,Desktop,https://bookhoarder.com/home,0.5978
586,CAMP00000017,CH00000010,2022-08-18 15:32:13,CLK00000586,IMP00081231,USR00112981,Tablet,https://bookhoarder.com/bestsellers,0.3735
587,CAMP00000011,CH00000010,2021-03-15 09:01:18,CLK00000587,imp00054888,USR00120114,Mobile,https://bookhoarder.com/home,1.1991
588,CAMP00000004,CH00000001,2022-06-19 21:55:16,CLK00000588,IMP00019495,USR00052113,Mobile,https://bookhoarder.com/bestsellers,1.977
589,CAMP00000015,CH00000007,2021-04-29 12:50:49,CLK00000589,IMP00073750,USR00040792,Desktop,https://bookhoarder.com/deals,2.3896
590,CAMP00000018,CH00000005,2021-07-30 15:06:39,CLK00000590,IMP00085493,USR00023359,Desktop,https://bookhoarder.com/bestsellers,2.2545
591,CAMP00000008,CH00000014,2022-12-03 18:41:38,CLK00000591,IMP00036797,USR00041996,Desktop,https://bookhoarder.com/deals,1.1187
592,CAMP00000007,CH00000004,2021-11-24 00:59:05,CLK00000592,IMP00030090,USR00043708,Tablet,https://bookhoarder.com/home,2.0036
593,CAMP00000003,CH00000006,2021-12-26 16:19:41,CLK00000593,IMP00010418,USR00140606,Mobile,https://bookhoarder.com/deals,2.1947
594,CAMP  00000007,CH00000013,2021-12-28 19:20:13,CLK00000594,IMP00030741,USR00034795,Tablet,https://bookhoarder.com/deals,1.4672
595,CAMP00000005,CH00000011,2022-08-21 18:49:33,CLK00000595,IMP  00021686,USR00057999,Mobile,https://bookhoarder.com/home,1.5309
596,CAMP00000012,CH00000006,2022-01-30 22:51:02,CLK00000596,IMP00058225,USR00022174,Mobile,https://bookhoarder.com/home,1.3103
597,CAMP00000013,CH00000002,2021-03-07 10:49:51,CLK00000597,IMP00064911,USR00056964,Mobile,https://bookhoarder.com/home,0.773
598,CAMP00000005,CH00000007,2022-07-08 04:02:30,CLK00000598,IMP00021984,USR00025598,Mobile,https://bookhoarder.com/home,2.3249
599,CAMP00000010,CH00000007,2022-09-27 18:31:16,CLK00000599,IMP00045024,USR00028226,Tablet,https://bookhoarder.com/home,1.3975
600,CAMP00000019,ch00000014,2021-03-25 22:40:23,CLK00000600,IMP00091385,USR00032317,Mobile,https://bookhoarder.com/deals,2.2498
601,CAMP00000003,CH00000002,2022-01-01 08:05:54,CLK  00000601,IMP00014460,USR00033899,,https://bookhoarder.com/bestsellers,2.0269
602,CAMP00000007,CH00000004,2021-12-05 22:00:19,CLK00000602,IMP  00032271,USR00091687,Mobile,https://bookhoarder.com/home,0.5845
603,CAMP00000016,CH00000003,2021-04-23 22:14:59,CLK00000603,IMP00078223,USR00067765,Tablet,https://bookhoarder.com/deals,1.9736
604,CAMP00000002,CH00000011,2022-11-20 15:33:06,CLK00000604,IMP00005056,USR00025808,Tablet,https://bookhoarder.com/bestsellers,2.1928
605,CAMP00000017,CH00000010,2022-07-26 18:07:09,CLK00000605,IMP00084900,USR00140219,Mobile,https://bookhoarder.com/home,1.1053
606,CAMP00000008,CH00000010,2023-01-19 18:32:21,CLK00000606,IMP00038396,USR00091300,Desktop,https://bookhoarder.com/home,1.2368
607,CAMP00000013,CH00000006,2021-03-01 09:00:22,CLK00000607,IMP00061892,USR00022786,Tablet,https://bookhoarder.com/bestsellers,1.255
608,CAMP00000004,CH00000013,2022-05-12 09:36:23,CLK00000608,IMP00018856,USR00106890,Mobile,https://bookhoarder.com/home,1.3903
609,CAMP00000001,CH00000008,2022-12-31 19:14:42,CLK00000609,IMP00002726,USR00044057,Desktop,https://bookhoarder.com/bestsellers,1.5532
610,CAMP00000020,CH00000008,2022-08-24 20:07:53,CLK00000610,IMP00099481,USR00123774,Desktop,https://bookhoarder.com/bestsellers,0.3486
611,CAMP00000016,CH  00000006,2021-04-03 14:29:26,CLK00000611,IMP00075401,USR00011889,Desktop,https://bookhoarder.com/bestsellers,1.1372
612,CAMP00000016,CH00000008,2021-04-24 14:57:10,CLK00000612,IMP00077713,USR00056508,Mobile,https://bookhoarder.com/deals,0.1366
613,CAMP00000004,CH00000009,2022-05-28 22:29:50,CLK00000613,IMP00015744,USR00129708,Mobile,https://bookhoarder.com/home,1.4273
614,CAMP00000001,CH00000015,2022-12-23 08:01:27,CLK  00000614,IMP00004301,USR00103476,Desktop,https://bookhoarder.com/home,1.7948
615,CAMP00000010,CH00000003,2022-09-16 13:08:55,CLK00000615,IMP00045545,USR00074400,Mobile,https://bookhoarder.com/deals,0.3602
616,CAMP00000012,CH00000008,2022-01-22 09:00:55,CLK00000616,IMP00058545,USR00023560,Mobile,https://bookhoarder.com/bestsellers,1.0367
617,CAMP00000008,CH00000007,2023-01-20 21:09:40,CLK00000617,IMP00037436,USR00075744,Mobile,https://bookhoarder.com/bestsellers,1.333
618,CAMP00000020,CH00000002,2022-08-19 14:35:42,CLK00000618,IMP00095992,USR00095245,Desktop,https://bookhoarder.com/home,1.0539
619,CAMP00000019,CH00000012,2021-03-24 02:03:01,CLK00000619,IMP00091568,USR00089948,Desktop,https://bookhoarder.com/home,0.701
620,CAMP00000005,CH00000015,2022-09-09 09:01:54,clk00000620,IMP00023954,USR00021363,Tablet,https://bookhoarder.com/home,1.3958
621,CAMP00000014,CH00000013,2022-01-19 22:22:10,CLK  00000621,IMP00067921,USR00020611,Tablet,https://bookhoarder.com/home,2.3032
622,CAMP00000009,CH00000005,2021-10-22 12:03:08,CLK00000622,IMP00041825,USR00114622,Mobile,https://bookhoarder.com/home,1.2559
623,CAMP00000016,CH00000009,2021-04-23 19:59:37,CLK00000623,IMP00075113,USR00051854,Tablet,https://bookhoarder.com/deals,2.225
624,CAMP00000008,CH00000003,2023-01-08 06:07:55,CLK00000624,IMP00037674,USR00086273,Tablet,https://bookhoarder.com/bestsellers,1.6654
625,CAMP00000018,CH00000011,2021-07-19 10:43:00,CLK00000625,IMP00088024,USR00059262,Mobile,https://bookhoarder.com/deals,0.5849
626,CAMP00000018,CH  00000013,2021-07-04 22:12:38,CLK00000626,IMP00085910,USR00044592,Desktop,https://bookhoarder.com/home,1.6538
627,CAMP00000016,CH00000011,2021-03-05 23:55:29,CLK00000627,IMP00078359,USR00113034,Desktop,https://bookhoarder.com/deals,1.3565
628,CAMP00000013,CH00000015,2021-04-06 15:12:04,CLK00000628,IMP00063821,USR00105763,Desktop,https://bookhoarder.com/bestsellers,1.5353
629,camp00000007,CH00000004,2021-11-22 13:22:02,CLK00000629,IMP00031581,USR00006034,Desktop,https://bookhoarder.com/home,1.7954
630,CAMP  00000001,CH00000008,2023-01-30 16:21:35,CLK00000630,IMP00002265,USR00138447,Mobile,https://bookhoarder.com/deals,2.2013
631,CAMP00000006,CH00000007,2022-05-21 20:22:53,CLK00000631,IMP00026796,USR00052268,Desktop,https://bookhoarder.com/deals,1.2576
632,CAMP  00000007,CH00000005,2021-12-22 20:50:52,CLK00000632,IMP00031125,USR00118022,Mobile,https://bookhoarder.com/home,0.9265
633,CAMP00000002,CH00000005,2022-12-06 07:04:00,CLK  00000633,IMP00006121,USR00047475,Tablet,https://bookhoarder.com/home,1.6123
634,CAMP00000008,CH00000008,2022-12-26 11:21:02,CLK00000634,IMP00038221,USR00095454,Mobile,https://bookhoarder.com/deals,0.523
635,CAMP00000005,CH00000014,2022-08-15 12:28:41,CLK  00000635,IMP00024099,USR00066369,Mobile,https://bookhoarder.com/deals,1.5484
636,CAMP00000016,CH00000008,2021-03-04 11:58:21,CLK00000636,IMP00079767,USR00106648,Desktop,https://bookhoarder.com/deals,0.1942
637,CAMP00000013,CH00000013,2021-03-02 01:33:16,CLK00000637,IMP00064812,USR00129920,Desktop,https://bookhoarder.com/home,1.4364
638,CAMP00000009,CH00000001,2021-10-22 11:49:11,CLK00000638,IMP00043430,USR00095102,Mobile,https://bookhoarder.com/deals,2.1771
639,CAMP00000002,CH00000013,2022-10-03 10:02:49,CLK00000639,IMP00006773,USR00084821,Desktop,https://bookhoarder.com/home,1.9427
640,CAMP00000009,CH00000011,2021-10-10 03:14:29,CLK00000640,IMP00042762,USR00114577,Tablet,https://bookhoarder.com/deals,1.6682
641,CAMP00000014,CH00000014,2021-11-24 21:50:23,CLK00000641,IMP00067335,USR00039705,Tablet,https://bookhoarder.com/bestsellers,1.9815
642,CAMP00000003,CH00000004,2022-01-05 23:54:35,CLK00000642,IMP00010720,USR00105940,Desktop,https://bookhoarder.com/deals,0.8849
643,CAMP00000016,ch00000005,2021-03-18 13:40:55,CLK00000643,IMP00075424,USR00034517,Tablet,https://bookhoarder.com/bestsellers,1.5414
644,CAMP00000009,CH00000009,2021-10-08 22:52:51,clk00000644,IMP00041740,USR00032868,,https://bookhoarder.com/deals,0.9595
645,CAMP00000002,CH00000012,2022-10-18 12:41:50,CLK00000645,IMP00005837,USR00044091,Desktop,https://bookhoarder.com/bestsellers,1.8386
646,CAMP00000011,CH00000013,2021-01-25 07:11:01,CLK00000646,IMP00054301,USR00055443,Mobile,https://bookhoarder.com/bestsellers,1.9192
647,CAMP00000020,CH00000011,2022-08-18 21:26:22,CLK00000647,IMP00096170,USR00136865,Desktop,https://bookhoarder.com/deals,2.2984
648,CAMP00000018,CH00000008,2021-07-18 14:53:19,CLK00000648,IMP00086603,USR00105835,Desktop,https://bookhoarder.com/home,1.9333
649,CAMP00000007,CH00000004,2021-12-18 19:12:37,CLK00000649,IMP00034113,USR00144478,Desktop,https://bookhoarder.com/bestsellers,1.1151
650,CAMP  00000007,CH00000013,2021-12-24 04:03:21,CLK00000650,IMP00030267,USR00103588,Desktop,https://bookhoarder.com/deals,0.3845
651,CAMP00000014,CH00000009,2022-01-02 23:59:24,CLK00000651,IMP00068476,USR00023706,Tablet,https://bookhoarder.com/bestsellers,1.0846
652,CAMP00000006,CH00000012,2022-05-13 23:25:36,CLK00000652,IMP00027561,USR00001382,Desktop,https://bookhoarder.com/bestsellers,0.3368
653,CAMP00000011,CH00000004,2021-03-14 03:50:27,clk00000653,IMP00051417,USR00133379,Desktop,https://bookhoarder.com/bestsellers,1.7572
654,CAMP00000015,CH  00000009,2021-04-15 08:31:32,CLK00000654,IMP00071162,USR00021446,Desktop,https://bookhoarder.com/home,0.3164
655,CAMP00000017,CH00000005,2022-08-18 04:04:44,CLK00000655,IMP00081625,USR00062952,Mobile,https://bookhoarder.com/bestsellers,0.5183
656,CAMP00000020,CH00000011,2022-08-11 19:57:47,CLK00000656,IMP00098263,USR00116495,Tablet,https://bookhoarder.com/home,0.839
657,CAMP00000018,CH00000010,2021-08-02 14:15:14,CLK00000657,IMP00089965,USR00098458,Mobile,https://bookhoarder.com/deals,1.9623
658,CAMP00000013,CH00000007,2021-02-21 21:14:25,CLK00000658,IMP00061967,USR00079818,Mobile,https://bookhoarder.com/home,2.4937
659,CAMP00000013,CH00000013,2021-03-21 13:42:14,CLK00000659,IMP00061801,USR00144407,Desktop,https://bookhoarder.com/home,1.0124
660,CAMP00000008,CH00000012,2023-01-13 09:28:16,CLK00000660,IMP00038380,USR00025330,Mobile,https://bookhoarder.com/home,0.517
661,CAMP00000017,CH00000014,2022-08-02 11:20:48,CLK  00000661,IMP00084091,USR00126538,Tablet,https://bookhoarder.com/home,1.7975
662,CAMP00000005,CH00000003,2022-07-06 21:53:08,CLK00000662,IMP00020608,USR00014511,Tablet,https://bookhoarder.com/bestsellers,0.5678
663,camp00000010,CH00000003,2022-09-05 04:44:29,CLK00000663,IMP00045158,USR00009896,Desktop,https://bookhoarder.com/home,2.3988
664,CAMP00000014,CH00000006,2022-01-10 08:57:40,CLK  00000664,IMP00066891,USR00051255,Desktop,https://bookhoarder.com/home,0.6901
665,CAMP00000016,CH00000012,2021-05-11 09:31:50,CLK  00000665,IMP00076712,USR00036987,Desktop,https://bookhoarder.com/bestsellers,2.2557
666,CAMP00000016,CH00000005,2021-03-26 10:09:03,CLK  00000666,IMP00077969,USR00066782,Desktop,https://bookhoarder.com/deals,1.0513
667,CAMP  00000004,CH00000008,2022-05-25 07:02:45,CLK  00000667,IMP00018867,USR00031334,Tablet,https://bookhoarder.com/bestsellers,1.8949
668,CAMP00000015,CH00000011,2021-04-25 12:38:45,CLK00000668,IMP00073420,USR00073163,Desktop,https://bookhoarder.com/deals,2.2734
669,CAMP00000010,CH00000003,2022-10-29 13:44:38,CLK00000669,IMP00049310,USR00060518,Tablet,https://bookhoarder.com/deals,0.1755
670,CAMP00000014,CH00000001,2021-11-19 06:08:32,CLK00000670,IMP00067722,USR00108885,Tablet,https://bookhoarder.com/bestsellers,0.4953
671,CAMP00000012,CH00000005,2022-01-28 16:46:02,CLK00000671,IMP00055550,USR00049603,Desktop,https://bookhoarder.com/deals,0.7495
672,CAMP00000004,CH00000003,2022-05-19 19:24:00,CLK00000672,IMP00018198,USR00102643,Tablet,https://bookhoarder.com/home,1.311
673,CAMP00000015,CH00000009,2021-04-30 13:19:46,CLK00000673,IMP00071989,USR00121726,Mobile,https://bookhoarder.com/home,2.1145
674,CAMP00000007,CH00000002,2021-12-05 15:50:28,CLK00000674,IMP00031831,USR00005237,Mobile,https://bookhoarder.com/bestsellers,2.3041
675,CAMP00000017,CH00000010,2022-08-05 07:18:05,CLK00000675,IMP00083250,USR00043097,Desktop,https://bookhoarder.com/home,1.9173
676,CAMP00000009,CH00000015,2021-10-09 14:56:08,CLK00000676,IMP00042360,USR00136331,Tablet,https://bookhoarder.com/bestsellers,1.4092
677,CAMP00000002,CH00000012,2022-12-04 08:53:09,CLK00000677,IMP  00005643,USR00141212,Desktop,https://bookhoarder.com/bestsellers,1.4049
678,CAMP00000009,CH00000007,2021-10-16 00:43:26,CLK00000678,IMP00041691,USR00033885,Mobile,https://bookhoarder.com/bestsellers,1.3458
679,CAMP00000018,CH00000002,2021-07-11 18:20:00,CLK00000679,IMP00085736,USR00038495,Desktop,https://bookhoarder.com/home,2.2536
680,CAMP00000005,CH00000011,2022-09-08 11:26:35,CLK00000680,IMP00024027,USR00048131,Desktop,https://bookhoarder.com/home,1.3854
681,CAMP00000020,CH00000011,2022-08-25 22:52:22,CLK00000681,IMP00096444,USR00042717,Mobile,https://bookhoarder.com/bestsellers,2.2794
682,CAMP00000001,CH00000012,2023-01-25 06:57:17,CLK00000682,IMP00000282,USR00025098,Mobile,https://bookhoarder.com/bestsellers,2.0151
683,CAMP00000002,CH00000014,2022-10-08 09:46:22,CLK00000683,IMP00009661,USR00118799,Tablet,https://bookhoarder.com/home,0.6235
684,CAMP00000015,CH00000014,2021-04-29 22:00:24,CLK00000684,imp00071273,USR00102291,Tablet,https://bookhoarder.com/home,1.557
685,CAMP00000007,CH00000002,2021-12-27 06:44:52,CLK00000685,IMP00030941,USR00021658,Tablet,https://bookhoarder.com/home,0.2716
686,CAMP00000003,CH00000013,2021-12-30 10:57:27,CLK00000686,IMP00014607,USR00058181,Tablet,https://bookhoarder.com/home,0.5505
687,CAMP00000008,CH  00000002,2023-01-11 08:37:17,CLK00000687,IMP00038021,USR00003734,Tablet,https://bookhoarder.com/deals,1.383
688,CAMP00000009,CH00000004,2021-10-24 07:44:30,CLK  00000688,IMP00042682,USR00144566,Tablet,https://bookhoarder.com/deals,1.9844
689,CAMP00000013,CH00000010,2021-02-08 14:20:29,CLK00000689,IMP00062500,USR00110834,Mobile,https://bookhoarder.com/deals,1.9138
690,CAMP00000007,ch00000012,2021-12-24 00:56:34,CLK00000690,IMP00032856,USR00033589,Tablet,https://bookhoarder.com/bestsellers,1.1373
691,CAMP00000017,ch00000003,2022-07-29 16:52:00,CLK00000691,IMP00082880,USR00142319,Desktop,https://bookhoarder.com/deals,1.1749
692,CAMP  00000008,CH00000012,2023-01-09 19:30:24,CLK00000692,IMP00036357,USR00055622,Tablet,https://bookhoarder.com/home,0.7262
693,CAMP00000006,CH00000002,2022-05-18 03:08:04,CLK00000693,IMP00025130,USR00004703,Mobile,https://bookhoarder.com/bestsellers,0.8625
694,CAMP00000012,CH00000005,2022-03-15 22:11:29,CLK00000694,IMP00057080,USR00082291,Tablet,https://bookhoarder.com/bestsellers,0.1785
695,CAMP00000009,CH00000011,2021-10-23 16:49:00,CLK00000695,IMP00044615,USR00094420,Desktop,https://bookhoarder.com/bestsellers,2.353
696,CAMP00000010,CH00000002,2022-11-04 19:52:38,CLK00000696,IMP00047592,USR00004469,Mobile,https://bookhoarder.com/home,0.477
697,CAMP00000020,CH00000007,2022-08-24 08:08:36,CLK00000697,IMP  00098528,USR00055476,Mobile,https://bookhoarder.com/home,1.2133
698,CAMP00000010,CH00000010,2022-10-05 12:32:40,CLK00000698,IMP00046768,USR00115147,Mobile,https://bookhoarder.com/deals,2.1643
699,CAMP00000008,CH00000005,2022-12-30 04:44:22,CLK00000699,IMP00036568,USR00124435,Desktop,https://bookhoarder.com/home,1.7531
700,CAMP00000001,CH00000007,2023-01-01 16:28:34,CLK00000700,IMP00004414,USR00050306,Desktop,https://bookhoarder.com/bestsellers,1.4592
701,CAMP00000006,CH00000008,2022-05-21 09:49:56,CLK00000701,IMP00027554,USR00114430,Desktop,https://bookhoarder.com/home,1.6629
702,CAMP00000008,CH00000002,2022-12-03 20:58:35,CLK00000702,IMP00038094,USR00072600,Desktop,https://bookhoarder.com/bestsellers,0.3188
703,CAMP00000004,CH00000008,2022-06-10 13:53:33,CLK00000703,IMP00018817,USR00143937,Tablet,https://bookhoarder.com/bestsellers,1.1669
704,CAMP00000015,CH00000011,2021-04-14 09:45:31,CLK00000704,IMP00071920,USR00000028,Tablet,https://bookhoarder.com/deals,0.3863
705,CAMP00000010,CH00000014,2022-11-06 12:28:28,CLK00000705,IMP00049815,USR00015300,Tablet,https://bookhoarder.com/bestsellers,1.7355
706,CAMP00000013,CH  00000009,2021-04-01 16:40:45,CLK00000706,IMP00064307,USR00078121,Desktop,https://bookhoarder.com/home,2.1514
707,CAMP00000008,CH00000006,2022-12-23 21:34:48,CLK00000707,IMP00035373,USR00022794,Mobile,https://bookhoarder.com/bestsellers,1.9121
708,CAMP00000020,CH00000005,2022-08-16 19:58:12,CLK00000708,IMP00099375,USR00087783,Desktop,https://bookhoarder.com/bestsellers,0.1632
709,CAMP00000011,CH00000004,2021-02-12 00:11:43,CLK00000709,IMP00053295,USR00028356,Mobile,https://bookhoarder.com/bestsellers,1.6573
710,CAMP00000010,CH00000003,2022-11-14 14:40:25,CLK00000710,IMP00047315,USR00018103,Tablet,https://bookhoarder.com/bestsellers,2.0508
711,CAMP00000012,CH00000003,2022-02-09 11:42:16,CLK00000711,IMP00058415,USR00061526,Mobile,https://bookhoarder.com/deals,1.0859
712,CAMP00000006,CH00000003,2022-05-21 22:07:37,CLK  00000712,IMP00026333,USR00126320,Tablet,https://bookhoarder.com/bestsellers,0.9939
713,CAMP00000013,CH00000002,2021-03-16 11:57:00,CLK00000713,IMP00064876,USR00147512,Tablet,https://bookhoarder.com/bestsellers,1.3297
714,camp00000002,CH00000010,2022-10-04 03:51:36,CLK00000714,IMP00008743,USR00132399,Desktop,https://bookhoarder.com/deals,2.2556
715,CAMP00000014,CH00000005,2021-12-14 15:49:16,CLK00000715,IMP00069412,USR00023707,Mobile,https://bookhoarder.com/bestsellers,1.5435
716,CAMP00000005,CH00000002,2022-07-14 18:33:59,CLK00000716,IMP00021953,USR00054129,Tablet,https://bookhoarder.com/bestsellers,0.423
717,CAMP00000010,CH00000008,2022-11-22 05:48:00,CLK00000717,IMP00049439,USR00092933,Mobile,https://bookhoarder.com/deals,1.905
718,CAMP00000018,CH00000013,2021-07-30 01:40:26,CLK00000718,IMP00086916,USR00079236,Desktop,https://bookhoarder.com/deals,2.0655
719,CAMP00000010,CH00000009,2022-10-25 15:10:30,CLK00000719,IMP00047764,USR00122152,Desktop,https://bookhoarder.com/bestsellers,0.9906
720,CAMP00000019,CH00000007,2021-03-05 08:07:11,CLK00000720,IMP00090847,USR00088252,Mobile,https://bookhoarder.com/home,1.3066
721,CAMP00000006,CH00000005,2022-05-11 22:19:52,CLK00000721,IMP00026650,USR00143821,Tablet,https://bookhoarder.com/bestsellers,1.6178
722,CAMP00000016,CH00000007,2021-05-11 20:47:15,CLK00000722,IMP00078032,USR00043759,Tablet,https://bookhoarder.com/home,1.7212
723,CAMP00000020,CH00000014,2022-08-13 05:46:22,CLK00000723,IMP00099254,USR00098674,Tablet,https://bookhoarder.com/deals,2.3112
724,CAMP00000017,CH00000001,2022-08-03 02:16:16,CLK00000724,IMP00081390,USR00085311,Mobile,https://bookhoarder.com/home,1.3581
725,CAMP00000020,CH00000009,2022-08-12 01:38:45,CLK00000725,IMP00095539,USR00071067,Desktop,https://bookhoarder.com/deals,0.8986
726,CAMP00000019,CH00000009,2021-03-10 12:52:15,CLK00000726,IMP00090481,USR00141938,Desktop,https://bookhoarder.com/deals,0.8027
727,CAMP00000016,CH00000015,2021-04-08 17:15:18,CLK00000727,IMP00078704,USR00136518,Desktop,https://bookhoarder.com/home,1.8513
