product_key,product_id,isbn,title,author,publisher,publication_date,product_type,genre,sub_genre,language,page_count,duration_minutes,price,cost,in_stock,stock_quantity,bestseller_flag,new_release_flag,effective_date,expiry_date
808,PROD00000640,9781620610091,Opal,JENNIFER L. ARMENTROUT,Macmillan,2012-06-04,physical,Fiction,Historical Fiction,German,382,,25.55,12.01,1,256,0,0,2013-02-14,
809,PROD00000641,9780385539258,A Little Life,Hanya Yanagihara,Penguin Random House,2015-08-04,Physical,Fiction,Literary Fiction,Spanish,720,,29.33,6.91,1,416,0,0,2017-02-02,
810,PROD00000642,9780689878558,Alanna: The First Adventure,Tamora Pierce,Hachette,1983-05-27,E-book,Fantasy,Dark Fantasy,English,274,,18.33,3.45,1,24,0,0,1987-01-03,
811,PROD00000643,9781423157373,The Darkest Minds,Alexandra Bracken,Macmillan,2012-06-26,Physical,Fiction,Historical Fiction,German,  488,,39.18,11.74,1,13,0,0,2015-10-03,
812,PROD00000644,9781423160915,THE SWORD OF SUMMER,Rick Riordan,HarperCollins,2026-01-03,Audiobook,Fantasy,Urban Fantasy,German,,  831,18.1,8.43,1,440,0,0,2018-11-16,
813,PROD00000645,9780451459404,Death Masks,Jim Butcher,Simon & Schuster,2003-06-02,Audiobook,Fantasy  ,Dark Fantasy,German,,720,34.36,13.88,1,17,0,0,2003-09-13,
814,PROD00000646,9780441014736,Blood Bound,Patricia Briggs,Penguin Random House,2007-12-11,Physical,FANTASY,Dark Fantasy,English,292,,32.9,9.54,1,381,0,0,2010-01-29,
815,PROD00000647,9781423140573,THE SERPENT'S SHADOW,Rick Riordan,SIMON & SCHUSTER,2012-10-01,physical,Fantasy,Urban Fantasy,French,406,,14.41,6.32,1,226,0,0,2016-08-14,
816,PROD00000648,9780545424943,The Dream Thieves  ,Maggie Stiefvater,Simon & Schuster,2013-12-15,E-book,Fantasy,Urban Fantasy,French,439,,35.95,3.02,1,283,0,0,2014-05-13,
817,PROD00000649,9780060590161,Lirael,Garth Nix,Penguin Random House,2001-01-05,E-book,fantasy,Epic Fantasy,  Spanish,652,,16.5,10.99,1,483,0,0,2002-05-15,
818,PROD00000650,  9780060278250,Abhorsen,Garth Nix,Penguin Random House,2003-07-24,E-book,Fantasy,DARK FANTASY  ,French,358,,38.85,6.15,1,366,0,0,2006-10-22,
819,PROD00000651,9780451459879  ,Blood Rites,JIM BUTCHER,HarperCollins,2004-04-14,Physical,Fantasy,Epic Fantasy,French,452,,27.88,6.36,1,356,0,0,2004-09-22,
820,PROD00000652,,The Deal,Elle Kennedy,Macmillan  ,2015-04-28,Physical,Romance,Paranormal Romance,French,342,,30.65,13.17,1,232,0,0,2019-02-14,
821,PROD00000653,  9780061245091,One Foot in the Grave,Jeaniene Frost  ,Simon & Schuster,2008-01-25,E-BOOK,Fantasy,DARK FANTASY,English,357,,23.23,14.26,1,353,0,0,2009-12-08,
822,PROD00000654,9790007672386,The Great Divorce,C.S. Lewis,Penguin Random House,1945-05-27,Physical  ,Fantasy,Urban Fantasy,ENGLISH,146,,18.97,5.6,1,245,0,0,1946-05-11,
823,PROD00000655,9780399244551,The Burning Bridge,John Flanagan,Macmillan,2005-08-24,E-book,Fantasy,Urban Fantasy,German,262,,19.88,9.6,1,305,0,0,2009-07-19,
824,PROD00000656,9781841496863,Bone Crossed,PATRICIA BRIGGS,HarperCollins,2009-03-15,E-book,Fantasy,Epic Fantasy,Spanish,300,,14.0,14.28,1,310,0,0,2011-09-16,
825,PROD00000657,9780345503800,The Painted Man,Peter V. Brett,Macmillan  ,2008-06-04,E-book,Fantasy,Urban Fantasy,German,  416,,36.07,11.76,1,254,0,0,2010-03-09,
826,PROD00000658,9780670018703,City of Thieves,David Benioff,Simon & Schuster,2008-06-25,Physical,Fiction  ,Historical Fiction,Spanish,258,,28.02,4.3,,107,0,0,2012-01-26,
827,PROD00000659,9780575077881,Before They Are Hanged,Joe Abercrombie,HarperCollins,2007-12-06,e-book,Fantasy,Urban Fantasy,German,441,,16.82,9.77,1,418,0,0,2008-03-22,
828,PROD00000660,9780765326263,A Dog's Purpose,W. Bruce Cameron,HarperCollins,2010-04-11,Physical,FICTION,Contemporary Fiction,french,319,,29.5,14.18,1,256,0,0,2013-01-11,
829,PROD00000661,9780385339162,Bloodfever,Karen Marie Moning,Macmillan,2007-05-24,PHYSICAL,  Fantasy,Urban Fantasy,English,303,,39.04,6.44,,94,0,0,2010-10-06,
830,PROD00000662,9780385341639,Faefever,Karen Marie Moning,Hachette,2008-07-09,Audiobook,Fantasy,DARK FANTASY,German,,545  ,24.93,7.41,1,156,0,0,2010-08-05,
831,PROD00000663,9781617750250,Go the Fuck to Sleep,Adam Mansbach,Simon & Schuster,2011-07-16,E-book,Fiction,Literary Fiction,French,32,,38.59,11.14,1,310,0,0,2015-06-20,
832,PROD00000664,9780575077904,Last Argument of Kings,Joe Abercrombie,HarperCollins,2008-12-16,Audiobook,Fantasy,Urban Fantasy,Spanish,,893,33.59,11.88,1,435,0,0,2012-08-12,
833,PROD00000665,,Beneath This Man,Jodi Ellen Malpas,HarperCollins,2013-08-01,physical,Romance,Historical Romance,French,452,,12.41,9.34,1,372,0,0,2016-11-07,
834,PROD00000666,9780451233165,Lover Avenged part two,J.R. Ward,HarperCollins,2011-02-07,Audiobook  ,Fantasy  ,Epic Fantasy,German,,853,12.9,15.92,1,193,0,0,2011-06-27,2010-07-30
835,PROD00000666,9780451233165,Lover Avenged part two,J.R. Ward,,,Audiobook,fantasy,,German,,853,11.76,14.52,1,248,0,0,2011-05-09,2012-02-09
836,PROD00000666,9780451233165,Lover Avenged part two,J.R. WARD,HarperCollins,2011-02-07,Audiobook,Fantasy,Epic Fantasy,German,,853,10.81,13.34,1,223,0,0,2012-02-09,2011-07-22
837,PROD00000666,9780451233165,Lover Avenged part two,J.R. Ward,HarperCollins,2011-02-07,Audiobook,Fantasy,Epic Fantasy,German,,853,10.0,12.34,1,358,0,0,2012-01-15,
838,PROD00000667,9780060012380,The Wee Free Men  ,Terry Pratchett,Simon & Schuster,2003-12-28,Physical,Fantasy,Dark Fantasy,English,390,,30.79,13.13,1,45,0,0,2007-01-03,
839,PROD00000668,9780316033657,shadow's edge,Brent Weeks,HarperCollins,2008-10-07,Audiobook,FANTASY,urban fantasy,English,,1060,36.41,3.14,1,242,0,0,2010-01-08,
840,PROD00000669,,THE EVOLUTION OF MARA DYER,Michelle Hodkin,Penguin Random House,2012-05-13,E-book,Fiction  ,Literary Fiction,German,545,,34.31,8.42,1,46,0,0,2013-02-23,
841,PROD00000670,9780689878565,  In the Hand of the Goddess,Tamora Pierce,Penguin Random House,1984-05-16,Physical,Fantasy  ,Epic Fantasy,English,264,,28.01,5.98,1,77,0,0,1985-12-30,
842,PROD00000671,9780061583070,At Grave's End,Jeaniene Frost,HarperCollins,2008-03-18,Physical,Fantasy,EPIC FANTASY,Spanish,342,,29.65,7.35,1,459,0,0,2008-11-03,
843,PROD00000672,9781101883075,LILAC GIRLS,Martha Hall Kelly,HarperCollins,2016-09-25,E-book,Fiction,Historical Fiction,Spanish,487,,39.4,8.93,1,64,0,0,2016-11-13,
844,PROD00000673,9780689878572,Lioness Rampant,Tamora Pierce,Hachette,2025-03-19,Audiobook,Fantasy,Urban Fantasy,German,,640,19.74,6.01,1,202,0,0,1989-01-24,
845,PROD00000674,9780061583216,Destined for an Early Grave,jeaniene frost,Hachette,2009-05-24,PHYSICAL,Fantasy,Dark Fantasy  ,French,355,,20.2,3.52,1,178,0,0,2011-07-04,
846,PROD00000675,9780062348678,Simon vs. the Homo Sapiens Agenda,Becky Albertalli,HarperCollins,2015-06-01,Physical,Fiction,Contemporary Fiction,Spanish,320,,16.54,7.2,1,47,0,0,2016-03-27,
847,PROD00000676,9781590388983,Grip of the Shadow Plague,Brandon Mull,HarperCollins,2008-09-14,Physical,Fantasy,Epic Fantasy,FRENCH  ,477,,11.43,7.59,1,433,0,0,2012-04-30,
848,PROD00000677,9780399244575,The Battle for Skandia,John Flanagan,Penguin Random House,2006-04-09,  Physical,Fiction,Contemporary Fiction,Spanish,294,,39.83,7.67,1,277,0,0,2007-03-07,
849,PROD00000678,,The Sea of Tranquility,Katja Millay,Hachette,2012-03-18,Physical,Fiction,Contemporary Fiction,French,426,,10.92,13.29,0,0,0,0,2013-03-10,
850,PROD00000679,9780192123091,The Memoirs of Sherlock Holmes,Arthur Conan Doyle,Macmillan,1894-11-02,Physical,MYSTERY,Police Procedural,German,321,,12.99,4.79,1,109,0,0,1897-07-20,
851,PROD00000680,9780545424967,Blue Lily Lily Blue,Maggie Stiefvater,Penguin Random House  ,2014-09-23,Physical,FANTASY,  Urban Fantasy,  French,391,,16.82,3.67,1,26,0,0,2015-09-13,
852,PROD00000681,9780552152952,Reaper Man,Terry Pratchett,HarperCollins,1991-02-11,Physical,Fiction,Contemporary Fiction,German,  352,,16.39,8.02,1,206,0,0,1994-06-21,
853,PROD00000682,9780345348104,The Killer Angels,Michael Shaara,Macmillan,1974-09-12,Physical,Fiction,Literary Fiction,Spanish,345  ,,15.88,5.78,1,151,0,0,1978-01-23,
854,PROD00000683,9781841497976,River Marked,Patricia Briggs,Penguin Random House,2011-07-14,AUDIOBOOK,Fantasy,Urban Fantasy,German,,543,17.26,11.81,1,99,0,0,2013-08-08,
855,PROD00000684,9781416903567,Impulse,Ellen Hopkins,Simon & Schuster,2007-07-23,E-book,Fiction,Contemporary Fiction,Spanish,666,,20.14,3.14,1,26,0,0,2009-04-20,
856,PROD00000685,9780345410054,the power of one,Bryce Courtenay,Macmillan,1989-12-03,Physical,Fiction  ,Contemporary Fiction,English,544,,24.96,11.09,1,499,0,0,1993-05-30,
857,PROD00000686,9781452440026,Barely Breathing,Rebecca Donovan,,2012-09-08,Physical,Romance,Contemporary Romance  ,English,,,39.46,6.17,1,145,0,0,2016-01-29,2015-01-16
858,PROD00000686,9781452440026,Barely Breathing,Rebecca Donovan,PENGUIN RANDOM HOUSE,2012-09-08,PHYSICAL,Romance,contemporary romance,English,385,,35.98,5.62,1,252,0,0,2015-08-19,2014-02-26
859,PROD00000686,9781452440026,Barely Breathing,Rebecca Donovan,Penguin Random House,2012-09-08,Physical,Romance,Contemporary Romance,English  ,385,,33.06,5.17,1,136,0,0,2015-02-21,2014-05-09
860,PROD00000686,9781452440026,Barely Breathing,Rebecca Donovan,  Penguin Random House,2012-09-08,Physical,Romance,Contemporary Romance,English,385,,30.58,4.78,1,201,0,0,2014-09-04,
861,PROD00000687,9781408816035,The Song of Achilles,Madeline Miller,Penguin Random House,2011-10-03,Physical,Fiction,Contemporary Fiction,German,352,,24.54,7.06,1,225,0,0,2015-05-26,
862,PROD00000688,9781563894695,Batman: The Long Halloween,Jeph Loeb,Simon & Schuster,1997-10-01,E-book,Fiction,Contemporary Fiction,German,376,,15.64,11.98,1,90,0,0,1999-06-28,
863,PROD00000689,,Twisted Perfection,Abbi Glines,HarperCollins,2013-08-07,Physical,Romance,Historical Romance,  French,  290,,38.35,5.28,1,267,0,0,2017-09-03,
864,PROD00000690,9780316067591,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,MARCUS LUTTRELL,Simon & Schuster,2006-05-04,E-book,fiction,Literary Fiction,,390,,45.2,15.46,1,12,0,0,2009-11-30,2009-04-11
865,PROD00000690,9780316067591,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,Marcus Luttrell,Simon & Schuster  ,2006-05-04,E-book,Fiction,Literary Fiction,FRENCH,390,,40.18,13.74,1,294,0,0,2009-07-01,2008-11-05
866,PROD00000690,9780316067591,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,Marcus Luttrell,SIMON & SCHUSTER,2006-05-04,E-book,fiction,Literary Fiction,French,390,,36.16,12.37,1,119,0,0,2009-06-26,
867,PROD00000691,9780060572990,Every Which Way But Dead,kim harrison,Hachette,2005-02-02,Physical,Fantasy,Dark Fantasy,English,501,,28.69,7.24,1,405,0,0,2008-08-03,
868,PROD00000692,9781400044160,Half of a Yellow Sun,Chimamanda Ngozi Adichie,HarperCollins,2006-01-13,E-book,  Fiction,Historical Fiction  ,German,433,,28.34,13.63,1,299,0,0,2007-04-10,
869,PROD00000693,9781590171998,Stoner,John Williams,Simon & Schuster,1965-01-24,Physical,Fiction,Contemporary Fiction,Spanish,278,,14.74,5.97,1,238,0,0,1966-10-26,
870,PROD00000694,9780316921176,Infinite Jest,David Foster Wallace,Penguin Random House,1996-09-10,E-book,Fiction,Historical Fiction,German,1088,,31.25,12.45,1,332,0,0,1998-10-12,
871,PROD00000695,9780006486015,Fool's Errand,Robin Hobb,Macmillan,2001-05-17,Audiobook,Fantasy,Epic Fantasy,Spanish,,1101,13.37,9.84,,63,0,0,2001-09-28,
872,PROD00000696,9781416903437,Wild Magic,Tamora Pierce,Macmillan,1992-01-20,Audiobook,Fantasy,Urban Fantasy,German,,603,37.44,11.1,1,206,0,0,1992-04-23,
873,PROD00000697,9781484732748,The Hidden Oracle,Rick Riordan  ,Simon & Schuster,2016-01-09,E-book,Fiction,Literary Fiction,Spanish,376,,17.47,3.61,1,73,0,0,2019-09-05,
874,PROD00000698,9780441015832,Magic Burns,ILONA ANDREWS,Penguin Random House,2008-01-12,PHYSICAL,fantasy,Urban Fantasy,English,260,,15.25,4.29,1,173,0,0,2010-09-21,
875,PROD00000699,9780143034759,Alexander Hamilton,Ron Chernow,Simon & Schuster,2004-12-24,Physical,History,Modern History,French,731,,38.25,5.13,1,128,0,0,2008-11-10,
876,PROD00000700,9780553564938,Magician: Master,Raymond E. Feist,  simon & schuster,1982-01-04,Physical,Fantasy,Epic Fantasy,Spanish,499,,38.17,14.02,1,70,0,0,1984-06-11,
877,PROD00000701,9780552153256,Feet Of Clay,Terry Pratchett,Penguin Random House,1996-08-25,Physical,Fantasy,Dark Fantasy,Spanish,416,,32.67,5.22,1,235,0,0,1997-05-07,
878,PROD00000702,9781423128205,Only the Good Spy Young,Ally Carter,,2010-02-11,Physical,FICTION,Literary Fiction,Spanish,265,,20.3,15.33,1,253,0,0,2012-12-10,2014-07-19
879,PROD00000702,9781423128205,Only the Good Spy Young,Ally Carter,Macmillan,2010-02-11,Physical,Fiction,  Literary Fiction,Spanish,265,,18.51,13.98,1,37,0,0,2014-07-19,2014-02-14
880,PROD00000702,9781423128205,Only the Good Spy Young,Ally Carter,Macmillan,2010-02-11,Physical,Fiction,Literary Fiction,Spanish,265,,17.01,12.84,1,4,0,0,2014-07-09,2013-11-10
881,PROD00000702,9781423128205,ONLY THE GOOD SPY YOUNG  ,Ally Carter,Macmillan,2010-02-11,Physical,  Fiction,Literary Fiction,Spanish,265,,15.73,11.88,1,410,0,0,2014-03-10,
882,PROD00000703,9781416940906,Glass,Ellen Hopkins,Penguin Random House,,Physical,fiction,,French,681,,16.22,14.09,1,248,0,0,2010-06-20,2010-01-27
883,PROD00000703,9781416940906,Glass,Ellen Hopkins,Penguin Random House,2007-09-23,  Physical,Fiction,Historical Fiction,French,681,,13.79,11.98,1,224,0,0,2010-03-01,
884,PROD00000704,,Grounded,R.K. Lilley,Macmillan,2013-05-19,Physical,Romance,Contemporary Romance,Spanish,378,,32.23,9.69,1,84,0,0,2017-03-08,
885,PROD00000705,9780060572976,The Good the Bad and the Undead,Kim Harrison,Simon & Schuster,2005-04-16,Audiobook,Fantasy,Epic Fantasy,Spanish,,755  ,32.04,6.32,1,432,0,0,2005-08-21,
886,PROD00000706,9780553499117,Illuminae,Amie Kaufman,Macmillan,2015-11-02,Physical,Fiction,Contemporary Fiction,English,608,,18.44,11.58,1,317,0,0,2015-12-05,
887,PROD00000707,9780385743587,Firefight,Brandon Sanderson,Penguin Random House,2015-01-20,Audiobook,Fantasy,Dark Fantasy,French,,693,24.11,9.24,1,63,0,0,2018-07-19,
888,PROD00000708,9780451239358,Lover at Last,J.R. Ward,penguin random house,2013-06-28,E-book,Fantasy,Urban Fantasy,ENGLISH,608,,34.77,4.98,1,391,0,0,2013-10-21,
889,PROD00000709,9781841499901,Caliban's War,James S.A. Corey,SIMON & SCHUSTER,2012-02-07,Audiobook,fiction  ,Literary Fiction,German,,991,21.31,11.07,1,167,0,0,2015-10-12,
890,PROD00000710,9780805090031,bring up the bodies,Hilary Mantel,Simon & Schuster,2012-10-18,E-Book,Fiction,Contemporary Fiction  ,German,  407,,14.75,7.78,1,212,0,0,2015-09-12,
891,PROD00000711,9781490904382,Dust,Hugh Howey,Simon & Schuster,2013-05-03,Audiobook,Fiction,Contemporary Fiction,German,,763,38.16,8.18,1,381,0,0,2014-05-02,
892,PROD00000712,9781423157519,Never Fade,Alexandra Bracken,Simon & Schuster,2013-05-06,e-book,Fiction,Historical Fiction,English,507,,11.25,14.51,1,43,0,0,2015-08-28,
893,PROD00000713,9780552152679,THUD!,Terry Pratchett,Harpercollins,2006-11-09,E-book,fiction,Contemporary Fiction,Spanish,439,,20.59,4.79,1,407,0,0,2007-03-08,
894,PROD00000714,9780545424981,The Raven King,maggie stiefvater,Simon & Schuster,2016-11-26,  Physical,Fantasy,Dark Fantasy,GERMAN,439,,19.89,3.36,1,377,0,0,2019-05-31,
895,PROD00000715,,Finding Cinderella,Colleen Hoover  ,Hachette,2013-12-04,Physical,Romance,Contemporary Romance,French,176,,21.07,9.69,1,20,0,0,2015-04-05,
896,PROD00000716,9780061783180,This Side of the Grave,Jeaniene Frost,Penguin Random House,2011-03-28,E-book,Fantasy,Epic Fantasy,Spanish,357,,37.99,5.61,1,133,0,0,2014-12-14,
897,PROD00000717,9780552552646,A Hat Full of Sky,Terry Pratchett,Penguin Random House,2004-04-14,physical  ,Fantasy,Urban Fantasy,Spanish,352,,37.47,13.84,1,102,0,0,2007-12-01,
898,PROD00000718,9780062208194,Destroy Me,Tahereh Mafi,Penguin Random House,2012-01-20,Physical,Fiction,Literary Fiction,Spanish,109,,20.7,14.95,1,336,0,0,2013-03-29,
899,PROD00000719,9780006513223  ,The Bronze Horseman,Paullina Simons,Penguin Random House  ,2001-03-22,Physical,Romance,Historical Romance,Spanish,637,,23.71,8.56,1,154,0,0,2004-05-30,
900,PROD00000720,9780553582451,The Golden Fool  ,Robin Hobb,Macmillan,2002-11-09,E-book,Fantasy,Urban Fantasy,Spanish,709,,14.36,8.31,1,445,0,0,2005-12-06,
901,PROD00000721,9781416950059,  identical,Ellen Hopkins,HarperCollins,2008-11-26,Audiobook,FICTION,Literary Fiction,German,,941,16.11,11.2,1,283,0,0,2009-07-29,
902,PROD00000722,9780441017386,Hunting Ground,Patricia Briggs,harpercollins,2009-05-24,Audiobook,Fantasy,Urban Fantasy,German,,476,37.44,9.77,1,410,0,0,2011-03-19,
903,PROD00000723,9780441013401,Academ's Fury,Jim Butcher,Hachette,2005-05-28,Physical,Fantasy,Dark Fantasy,English,704,,14.92,3.13,1,280,0,0,2008-02-16,
904,PROD00000724,9780060788384,For a Few Demons More,KIM HARRISON,Macmillan,2007-05-01,Physical,Fantasy,Dark Fantasy,English,456,,29.47,6.79,1,74,0,0,2007-06-14,2008-02-02
905,PROD00000724,9780060788384,For a Few Demons More,Kim Harrison  ,Macmillan  ,2007-05-01,Physical,Fantasy,Dark Fantasy,English,456,,25.05,5.77,1,413,0,0,2008-02-02,
906,PROD00000725,9780312624682,Awake at Dawn,C.C. Hunter,HarperCollins,2011-11-24,Physical,Fantasy,Urban Fantasy,Spanish,383,,26.76,11.63,1,191,0,0,2012-05-25,
907,PROD00000726,9780586217832,Magician,Raymond E. Feist,Penguin Random House,1982-02-27,Physical,Fantasy,Dark Fantasy,German,681,,42.73,8.12,1,227,0,0,1982-05-04,1983-09-11
908,PROD00000726,9780586217832,  Magician,Raymond E. Feist,Penguin Random House,1982-02-27,Physical,Fantasy,Dark Fantasy,German,681,,36.32,6.9,1,356,0,0,1983-09-11,
909,PROD00000727,9780983157229,Pure,jennifer l. armentrout,Hachette,2012-08-23,E-book,Fiction,Contemporary Fiction,french,329,,14.48,6.9,1,450,0,0,2014-12-05,
910,PROD00000728,9781416903376,Emperor Mage,Tamora Pierce,Macmillan,1994-08-10,Audiobook,Fantasy,Epic Fantasy,French,,596,11.74,10.17,1,20,0,0,1997-06-03,
911,PROD00000729,9780060788193,A Fistful of Charms,Kim Harrison,HarperCollins,2006-07-16,Audiobook,Fantasy,EPIC FANTASY,English,,850,34.75,11.54,1,125,0,0,2010-05-03,
912,PROD00000730,9780373772322,The Darkest Kiss,Gena Showalter,  HarperCollins,2008-05-09,  E-book,Fantasy,Urban Fantasy,Spanish,368,,32.12,14.75,1,396,0,0,2011-11-28,
913,PROD00000731,,The Gamble,Kristen Ashley,Macmillan,2011-08-09,Audiobook,Romance,Paranormal Romance,French,,1048,12.37,6.25,1,334,0,0,2013-09-28,
914,PROD00000732,9780743452922,The Bride,Julie Garwood,Penguin Random House,1989-09-16,Audiobook,History,  Military History,German,,795,32.86,6.01,1,300,0,0,1989-10-10,
915,PROD00000733,9781416509882,No Rest for the Wicked,Kresley Cole,Macmillan,2006-05-09,Physical,Fantasy,Epic Fantasy,Spanish,  356,,30.7,14.32,1,229,0,0,2007-01-19,
916,PROD00000734,9781416908173,The Realms of the Gods,Tamora Pierce,Hachette  ,1996-08-11,Audiobook,Fantasy,Dark Fantasy,English,,578,23.95,6.93,1,238,0,0,1997-07-04,1996-10-27
917,PROD00000734,9781416908173  ,The Realms of the Gods,Tamora Pierce,Hachette,1996-08-11,Audiobook  ,Fantasy,Dark Fantasy,English,,578,20.36,5.89,1,86,0,0,1997-01-19,
918,PROD00000735,9780765343437,  Daughter of the Forest,Juliet Marillier,Penguin Random House,1999-01-14,E-book,Fantasy,,,554,,37.16,16.04,1,134,0,0,2002-01-28,2000-09-20
919,PROD00000735,9780765343437,Daughter of the Forest,Juliet Marillier  ,Penguin Random House,1999-01-14,E-book,Fantasy,Dark Fantasy,English,554,,31.59,13.63,1,145,0,0,2001-08-05,
920,PROD00000736,9780061053566  ,The Player of Games,Iain M. Banks,Hachette,1988-07-06,E-book,Fiction,Literary Fiction,Spanish,293,,31.26,3.29,1,397,0,0,1991-01-20,
921,PROD00000737,9780345409461,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,Hachette,1995-08-15,E-book,Fiction,Literary Fiction,English,457,,26.34,7.15,1,70,0,0,1996-03-06,
922,PROD00000738,9780805080520,THE HIGH KING,Lloyd Alexander,Macmillan,1968-10-25,E-book,Fantasy,Urban Fantasy,English,253,,20.29,10.3,1,10,0,0,1971-09-08,
923,PROD00000739,9780413771162,The Truth,Terry Pratchett,Penguin Random House,2000-08-23,Audiobook,Fantasy,Epic Fantasy,English,,560,15.44,3.66,1,393,0,0,2001-09-16,
924,PROD00000740,9780765378552,SHADOWS OF SELF,Brandon Sanderson,Hachette,2015-05-26,Audiobook,Fantasy,Dark Fantasy,French,,638,13.47,9.83,,412,0,0,2018-04-24,
925,PROD00000741,9781423147947,Out of Sight Out of Time,Ally Carter,Macmillan,2012-01-28,Audiobook,Fiction,Historical Fiction,English,,490,21.85,4.42,1,321,0,0,2014-09-10,
926,PROD00000742,9780060562519,Devil in Winter,Lisa Kleypas,Penguin Random House,2006-02-02,Audiobook,  History,Modern History,English,,613,28.84,14.64,1,89,0,0,2007-01-10,2006-10-26
927,PROD00000742,9780060562519,  Devil in Winter,Lisa Kleypas,Penguin Random House,2006-02-02,Audiobook,History,Modern History,English,,613  ,25.63,13.01,1,196,0,0,2006-12-27,2007-11-20
